name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
MT-127 (EROI),213,MT,RONDONOPOLIS,ROI,EROI,PRATA,Sem Restrição de Vendas,127 (EROI) Secundária,Centro Regional,48,208,208,208,0.2308,5107602,31,1.548387097,"-54.6167369510011,-16.4687707165329,0 -54.6172103608921,-16.4687599876969,0 -54.6173028971031,-16.4689933398813,0 -54.616825463899,-16.469457362041,0 -54.61697030318601,-16.469596836909,0 -54.616181733735,-16.470396135196,0 -54.6161508883315,-16.4703733364196,0 -54.61584645760809,-16.4706965426059,0 -54.61511689675599,-16.4700233081431,0 -54.61430418742501,-16.4707850555031,0 -54.6135075713479,-16.4700394013971,0 -54.6138428474739,-16.4696746209709,0 -54.6132447148639,-16.4691878000345,0 -54.6127391184648,-16.4687834570253,0 -54.6126143957458,-16.468692932471,0 -54.61320984614699,-16.4687009790989,0 -54.6132554437,-16.4685883263199,0 -54.61407418800171,-16.4686050901262,0 -54.6148929323035,-16.4686567226498,0 -54.6158136005478,-16.4687378594725,0 -54.6167369510011,-16.4687707165329,0",ATIVAS,Sem restrição de Venda,MT-127 (EROI) Secundária
MT-120 (EROI),213,MT,RONDONOPOLIS,ROI,EROI,BRONZE,Sem Restrição de Vendas,120 (EROI) Secundária,Suburbio,133,344,344,344,0.3866,5107602,86,1.546511628,"-54.6043441328212,-16.4487344591611,0 -54.6040651830851,-16.4491850702737,0 -54.60385060636369,-16.4495391218632,0 -54.60376611677979,-16.449670550105,0 -54.6033537271439,-16.4503343968363,0 -54.60321190534219,-16.4502787409993,0 -54.603480880615,-16.4497987932237,0 -54.6033689822077,-16.4497372700544,0 -54.6035400568514,-16.4494571468504,0 -54.6032444271266,-16.4493218629332,0 -54.601584139746,-16.4484528272127,0 -54.5999265345745,-16.4475462405659,0 -54.6005005273033,-16.4464988379458,0 -54.601163368206,-16.4468404843191,0 -54.60134324384811,-16.4465171104948,0 -54.6006385772484,-16.4461267652641,0 -54.6009719255375,-16.4455540298204,0 -54.6013025077985,-16.4456660120469,0 -54.6044621500179,-16.4473397104728,0 -54.60493421880501,-16.4475864737021,0 -54.6043441328212,-16.4487344591611,0",ATIVAS,Sem restrição de Venda,MT-120 (EROI) Secundária
MT-104 (EROI),212,MT,RONDONOPOLIS,ROI,EROI,OURO,Sem Restrição de Vendas,104 (EROI) Secundária,Suburbio,77,238,238,238,0.3235,5107602,36,2.138888889,"-54.5954174558332,-16.4620579025125,0 -54.5948454747608,-16.4618874565116,0 -54.5950084189584,-16.4613575945026,0 -54.5953611294439,-16.4613868473446,0 -54.5955301086118,-16.4610483860946,0 -54.5957017699888,-16.4609776428318,0 -54.5959807197264,-16.4610185465194,0 -54.5959934602193,-16.4608153691866,0 -54.5960839847736,-16.460647060571,0 -54.5963012437039,-16.4602752393463,0 -54.5965305725748,-16.4598953714946,0 -54.59691681067311,-16.4591731867175,0 -54.5994166294748,-16.4594427487236,0 -54.60075639287761,-16.4595929524285,0 -54.60013009707259,-16.4613310238702,0 -54.5996325473003,-16.4626486590487,0 -54.5992127815895,-16.4636846622805,0 -54.59878429869931,-16.4636212950925,0 -54.59712736408031,-16.4633701732735,0 -54.59688730637339,-16.4630449554304,0 -54.5961979786566,-16.462359651027,0 -54.5954174558332,-16.4620579025125,0",ATIVAS,Sem restrição de Venda,MT-104 (EROI) Secundária
MT-777 (ECBA),210,MT,CUIABA,CBA,ECBA,OURO,Sem Restrição de Vendas,777 (ECBA) Secundária,Centro Regional,44,304,304,304,0.1447,5103403,46,0.956521739,"-56.0962557047832,-15.5809738486286,0 -56.0962211713455,-15.5808414145508,0 -56.09618932011691,-15.5807103215776,0 -56.0961464047795,-15.5805198847222,0 -56.0959988832838,-15.5801081656437,0 -56.0961329937352,-15.580012947227,0 -56.0960699618229,-15.5798546968954,0 -56.0962174833189,-15.5796917526976,0 -56.0961692035568,-15.5794429778114,0 -56.0961209237938,-15.5793316661375,0 -56.0962308943605,-15.5790580808212,0 -56.0962845385414,-15.5789092182214,0 -56.0965688526967,-15.5790205298953,0 -56.0970838368281,-15.5792230366754,0 -56.0973010957577,-15.5792431532438,0 -56.09752506021011,-15.5793182550959,0 -56.0980816185806,-15.5792230366762,0 -56.09856575730859,-15.5788931249673,0 -56.0988473892551,-15.5787067114404,0 -56.0991545021873,-15.5784223972846,0 -56.0992926359512,-15.5786168574385,0 -56.1001428962087,-15.5798788367801,0 -56.1007383466033,-15.5806231497922,0 -56.1004526913413,-15.5807974933817,0 -56.10025018456099,-15.5809181927875,0 -56.1004205048335,-15.581150203867,0 -56.099987328077,-15.5814117192455,0 -56.0998170078034,-15.5811676382295,0 -56.0995970666635,-15.5812829732175,0 -56.099815666699,-15.581788569617,0 -56.099316775822,-15.581979006457,0 -56.0992711782682,-15.5818207561247,0 -56.0988118499744,-15.5819655954115,0 -56.0985670984018,-15.5820219218009,0 -56.0985215008486,-15.5820715426677,0 -56.0979810357321,-15.5821882187599,0 -56.09798640015099,-15.582282096076,0 -56.0976685583827,-15.5823625623459,0 -56.09764173629171,-15.5821882187599,0 -56.0975046083559,-15.5822416953021,0 -56.0974182747532,-15.5820488277102,0 -56.0967820883026,-15.5823213233822,0 -56.0965695232382,-15.5818334966176,0 -56.0964025557272,-15.5814358591311,0 -56.09636031093559,-15.5812373756638,0 -56.0962557047832,-15.5809738486286,0",ATIVAS,Sem restrição de Venda,MT-777 (ECBA) Secundária
MT-114 (EROI),209,MT,RONDONOPOLIS,ROI,EROI,BRONZE,Sem Restrição de Vendas,114 (EROI) Secundária,Suburbio,112,372,372,372,0.3011,5107602,93,1.204301075,"-54.608625352473,-16.458395203056,0 -54.60891905436,-16.458435436191,0 -54.608909666628,-16.458522607984,0 -54.608908996076,-16.45852897823,0 -54.60910145260999,-16.458537573711,0 -54.60918717166899,-16.458545828139,0 -54.60923387473801,-16.458305142188,0 -54.609708047514,-16.458357800741,0 -54.610320596997,-16.45843659063,0 -54.610130160157,-16.459651631313,0 -54.610707505647,-16.459710639911,0 -54.610260247298,-16.46335509141,0 -54.60806083590601,-16.463060048419,0 -54.608212380716,-16.462001916963,0 -54.608244567224,-16.461651888686,0 -54.60819226414801,-16.461169091065,0 -54.608380018779,-16.460139122803,0 -54.60851278812599,-16.459279474814,0 -54.608593254397,-16.458677989442,0 -54.608625352473,-16.458395203056,0",ATIVAS,Sem restrição de Venda,MT-114 (EROI) Secundária
MT-94 (ESNO),208,MT,SINOP,SNO,ESNO,BRONZE,Sem Restrição de Vendas,94 (ESNO) Secundária,Mercado Novo,51,406,406,406,0.1256,5107909,140,0.364285714,"-55.5099824816155,-11.8325411529847,0 -55.5109179020094,-11.8322893606138,0 -55.5116585269736,-11.8321155199421,0 -55.5117006041275,-11.8320155238373,0 -55.5118068028406,-11.83198933039,0 -55.5118332058356,-11.8320744486167,0 -55.51221944393401,-11.833506077678,0 -55.511738657968,-11.8336421997856,0 -55.5113517493174,-11.8335932494711,0 -55.5112491548225,-11.8337816746545,0 -55.51050283016401,-11.833988875301,0 -55.510416999476,-11.833667010219,0 -55.50625421108501,-11.834718436153,0 -55.506318584101,-11.835051030071,0 -55.50528861583901,-11.835329979808,0 -55.50479508938101,-11.833377331646,0 -55.5072768032719,-11.832720525713,0 -55.5076280678791,-11.8328113698273,0 -55.50765009132969,-11.8329196483002,0 -55.5074809026141,-11.8331207825442,0 -55.509555172192,-11.8326345692959,0 -55.5095268413592,-11.8325204496842,0 -55.5099482834507,-11.8324129098664,0 -55.5099824816155,-11.8325411529847,0",ATIVAS,Sem restrição de Venda,MT-94 (ESNO) Secundária
MT-166 (ESNO),208,MT,SINOP,SNO,ESNO,BRONZE,Sem Restrição de Vendas,166 (ESNO) Secundária,Mercado Novo,51,393,393,393,0.1298,5107909,97,0.525773196,"-55.50727143884199,-11.8378187133464,0 -55.50725285234951,-11.8378196530095,0 -55.507146905093,-11.8373690418952,0 -55.50674725595,-11.8374716363901,0 -55.50635565343389,-11.8375728897804,0 -55.50640929761391,-11.8378183119048,0 -55.5059586864999,-11.8379510812514,0 -55.5052921575609,-11.835331904153,0 -55.5063261491418,-11.835058318829,0 -55.50625909391639,-11.8347217015974,0 -55.50850276176549,-11.8341584376955,0 -55.5088590991677,-11.835591235569,0 -55.50923689424201,-11.8370293978605,0 -55.5088895021175,-11.837113918197,0 -55.5089370906399,-11.837270201603,0 -55.50727143884199,-11.8378187133464,0",ATIVAS,Sem restrição de Venda,MT-166 (ESNO) Secundária
MT-112 (ESNO),208,MT,SINOP,SNO,ESNO,BRONZE,Sem Restrição de Vendas,112 (ESNO) Secundária,Mercado Novo,69,370,370,370,0.1865,5107909,127,0.543307087,"-55.51803648474,-11.83772921564,0 -55.5195968598343,-11.8368662148896,0 -55.5194386095024,-11.8365906179133,0 -55.52041392775539,-11.8360119313184,0 -55.52182912828691,-11.8352562189285,0 -55.5219095945568,-11.8352226913155,0 -55.5225298553925,-11.8363394960955,0 -55.5231957137814,-11.8374348432034,0 -55.5225747823965,-11.8378257751702,0 -55.5225104093793,-11.837804317498,0 -55.5196183175117,-11.8394605815662,0 -55.5197909847183,-11.8397536129019,0 -55.51939183849,-11.8399779126312,0 -55.5192166567144,-11.8396979570656,0 -55.51803648474,-11.83772921564,0",ATIVAS,Sem restrição de Venda,MT-112 (ESNO) Secundária
MT-114 (ESNO),207,MT,SINOP,SNO,ESNO,BRONZE,Sem Restrição de Vendas,114 (ESNO) Secundária,Mercado Novo,105,401,401,401,0.2618,5107909,100,1.05,"-55.5249927938339,-11.8364766240599,0 -55.52374154332799,-11.834214180756,0 -55.5231346935382,-11.833077594686,0 -55.5227937177171,-11.8324637040978,0 -55.52251443270329,-11.8319785595423,0 -55.526178330218,-11.830476522494,0 -55.5265162885541,-11.8313106894971,0 -55.5250142515059,-11.83213546877,0 -55.526891797816,-11.8354412913805,0 -55.5249927938339,-11.8364766240599,0",ATIVAS,Sem restrição de Venda,MT-114 (ESNO) Secundária
MT-115 (ESNO),206,MT,SINOP,SNO,ESNO,BRONZE,Sem Restrição de Vendas,115 (ESNO) Secundária,Mercado Novo,87,420,420,420,0.2071,5107909,145,0.6,"-55.5225948989917,-11.834793537932,0 -55.5224633031118,-11.8348706514413,0 -55.52235584711299,-11.8349370361146,0 -55.5222316273079,-11.8349980563698,0 -55.522055104427,-11.8351046741783,0 -55.5218489096089,-11.8352287263453,0 -55.5217551999315,-11.8352887407721,0 -55.5216507614179,-11.8353433907808,0 -55.5210385472102,-11.8356518448174,0 -55.5204290152115,-11.8359911442577,0 -55.5201671645564,-11.8361554295598,0 -55.5198469758553,-11.8363445252953,0 -55.5196461454552,-11.8364645541487,0 -55.51943793898041,-11.8365912885245,0 -55.51786080008,-11.8338239193739,0 -55.5224956572574,-11.8319758773622,0 -55.5230059475227,-11.8328750879344,0 -55.523717403464,-11.8342007697399,0 -55.5237422138976,-11.8342363090093,0 -55.5234962888586,-11.8343699165458,0 -55.5233089533227,-11.8344548252249,0 -55.5231108889508,-11.8345665559942,0 -55.5228803866136,-11.834669318127,0 -55.5225948989917,-11.834793537932,0",ATIVAS,Sem restrição de Venda,MT-115 (ESNO) Secundária
