name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
TO-2 (GUR),130,TO,GURUPI,GUR,GUR,BRONZE,Sem Restrição de Vendas,2 (GUR) Secundária,Reino Oi,45,242,242,242,0.186,1709500,84,0.535714286,"-49.0955601551141,-11.7108056803862,0 -49.0950988151636,-11.711874540678,0 -49.09337817807991,-11.710953201881,0 -49.0931535430758,-11.7113649209629,0 -49.093076429567,-11.7113454749476,0 -49.09300468047631,-11.7113454749476,0 -49.092918179235,-11.7113702853809,0 -49.0928759344432,-11.7113917430533,0 -49.0928370424126,-11.7114259412186,0 -49.0927974798298,-11.7114849498166,0 -49.0927827276802,-11.7115555254412,0 -49.0927827276802,-11.7116301243794,0 -49.09279815038211,-11.7116866184066,0 -49.0928310074426,-11.7117337247024,0 -49.0906503715134,-11.7105468472148,0 -49.0932574786752,-11.7095705231337,0 -49.0955601551141,-11.7108056803862,0",ATIVAS,Sem restrição de Venda,TO-2 (GUR) Secundária
TO-72 (TQT),116,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,72 (TQT) Secundária,Defesa Oi,51,247,247,247,0.2065,1721000,73,0.698630137,"-48.2973380426699,-10.344732933392,0 -48.29723745983179,-10.3440422645706,0 -48.29754859607741,-10.3439953259128,0 -48.29729210984031,-10.342037145694,0 -48.29746561523601,-10.3420156042028,0 -48.2973266432813,-10.3408866456646,0 -48.29924039941329,-10.3407418063776,0 -48.2996957043934,-10.3444083861009,0 -48.2973380426699,-10.344732933392,0",ATIVAS,Sem restrição de Venda,TO-72 (TQT) Secundária
TO-47 (TQT),130,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,47 (TQT) Secundária,Classe D+E,57,225,225,224,0.2533,1721000,65,0.876923077,"-48.30496285678251,-10.3308978093312,0 -48.30492835466061,-10.3321807277535,0 -48.3054046300585,-10.3321663868606,0 -48.3054088366696,-10.3328118693853,0 -48.3061511546784,-10.3342780291532,0 -48.3064682639867,-10.3364183196888,0 -48.3055775872941,-10.3365150426181,0 -48.3055938765568,-10.3367296476472,0 -48.3054680087417,-10.3367417458959,0 -48.3054439823426,-10.336527952959,0 -48.30510893318001,-10.336565059797,0 -48.30480851052249,-10.3342710712861,0 -48.3048353173648,-10.3335998192291,0 -48.3045019396754,-10.3335668329458,0 -48.3045176410436,-10.3334055005173,0 -48.3041041889695,-10.3333460920313,0 -48.3041642163643,-10.3330442340367,0 -48.3035391005096,-10.3329006811141,0 -48.30374546944981,-10.3322367796427,0 -48.3043147942492,-10.3322539950405,0 -48.30442615779519,-10.330885630521,0 -48.30496285678251,-10.3308978093312,0",ATIVAS,Sem restrição de Venda,TO-47 (TQT) Secundária
TO-48 (TQT),130,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,48 (TQT) Secundária,Suburbio,52,245,245,245,0.2122,1721000,81,0.641975309,"-48.3064672306522,-10.3364214863443,0 -48.30677501413679,-10.3385203148987,0 -48.3064239800321,-10.3385672535565,0 -48.3064449347901,-10.3387080695299,0 -48.30679605271391,-10.3386604603199,0 -48.30680866747819,-10.3387600373296,0 -48.3064589116136,-10.3388098258344,0 -48.3064819828021,-10.338988360372,0 -48.3041068463145,-10.3392924255158,0 -48.30384537134031,-10.3373334374099,0 -48.30323122929471,-10.337415747699,0 -48.3031573847278,-10.336882826295,0 -48.3044911131604,-10.3367353047991,0 -48.3044813901528,-10.336634721961,0 -48.3054415371611,-10.3365314569139,0 -48.3054659913636,-10.3367436867022,0 -48.3055957222699,-10.3367312814855,0 -48.30557958710629,-10.3365167047643,0 -48.3064672306522,-10.3364214863443,0",ATIVAS,Sem restrição de Venda,TO-48 (TQT) Secundária
TO-169 (TQT),130,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,169 (TQT) Secundária,Defesa Oi,70,257,257,257,0.2724,1721000,77,0.909090909,"-48.3021346217902,-10.3455265292874,0 -48.30178759004419,-10.342417513763,0 -48.3010762912636,-10.3424904363205,0 -48.30102749810979,-10.3420255759706,0 -48.3013224258502,-10.3419861810257,0 -48.30134988967981,-10.3421842034882,0 -48.301471230825,-10.3421669786772,0 -48.3014503860795,-10.3419715965143,0 -48.3016975893588,-10.3419377336255,0 -48.3016875310749,-10.3418136814586,0 -48.30300047238781,-10.3416902998433,0 -48.3033138717475,-10.3445371294367,0 -48.3021346217902,-10.3455265292874,0",ATIVAS,Sem restrição de Venda,TO-169 (TQT) Secundária
TO-168 (TQT),130,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,168 (TQT) Secundária,Suburbio,70,259,259,259,0.2703,1721000,74,0.945945946,"-48.3051597605125,-10.3419691897957,0 -48.30349142650591,-10.3421958364575,0 -48.3037489185709,-10.3441578723518,0 -48.3033251295481,-10.3445521570763,0 -48.302753883369,-10.3394443426986,0 -48.3030767949524,-10.3394169992649,0 -48.3031239120216,-10.3398505103565,0 -48.3032285234119,-10.3398389171367,0 -48.3031838002634,-10.339407852137,0 -48.3034434877962,-10.3393766446997,0 -48.3034857325884,-10.3397303610135,0 -48.303795863006,-10.3396981745054,0 -48.3038139679168,-10.3398468694674,0 -48.3040184863542,-10.3398226457671,0 -48.3040433881825,-10.3399788627351,0 -48.3034545519088,-10.3400570875984,0 -48.3034686335062,-10.3401843248883,0 -48.3043437461067,-10.3400728455762,0 -48.3042713683728,-10.3396327956598,0 -48.304484885569,-10.3396049415479,0 -48.3044995404754,-10.339714654112,0 -48.30460069662249,-10.3397029967183,0 -48.3045864205388,-10.339590498481,0 -48.3048370996885,-10.3395575890339,0 -48.3051597605125,-10.3419691897957,0",ATIVAS,Sem restrição de Venda,TO-168 (TQT) Secundária
TO-61 (TQT),144,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,61 (TQT) Secundária,Defesa Oi,52,259,259,259,0.2008,1721000,79,0.658227848,"-48.2793109118797,-10.3281873464353,0 -48.2830579578765,-10.3295901417501,0 -48.2824759185179,-10.3338280319929,0 -48.282140642391,-10.3339618071677,0 -48.28155055640781,-10.3336905687813,0 -48.28156732021399,-10.3325987420743,0 -48.28123103825881,-10.3325584251202,0 -48.2811951637133,-10.3335668518907,0 -48.2799224555356,-10.3330287337084,0 -48.2799740880591,-10.3325691539574,0 -48.279384672628,-10.3323026932555,0 -48.2794906198841,-10.3319414332285,0 -48.2803160697083,-10.3323016874266,0 -48.2804790139057,-10.3299405053027,0 -48.280792161808,-10.3299959935015,0 -48.2808068301386,-10.3295043739258,0 -48.2792679965353,-10.3288203477627,0 -48.2793109118797,-10.3281873464353,0",ATIVAS,Sem restrição de Venda,TO-61 (TQT) Secundária
TO-43 (TQT),127,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,43 (TQT) Secundária,Classe D+E,53,233,233,232,0.2275,1721000,46,1.152173913,"-48.3210904214907,-10.3317357891342,0 -48.32106829326649,-10.3357282572521,0 -48.3200336311388,-10.3357188695206,0 -48.32003430169131,-10.3340907686489,0 -48.3203722600273,-10.3340857395072,0 -48.3203736011319,-10.3334716812809,0 -48.3200218964748,-10.3334674065103,0 -48.3200405042999,-10.332027605093,0 -48.3190258749209,-10.3320265364005,0 -48.3190264616542,-10.33171969588,0 -48.3201249938838,-10.3317404829999,0 -48.3201251615219,-10.3316553228636,0 -48.3203923765949,-10.3316566639682,0 -48.32038902383349,-10.3317277425071,0 -48.3210904214907,-10.3317357891342,0",ATIVAS,Sem restrição de Venda,TO-43 (TQT) Secundária
TO-62 (TQT),140,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,62 (TQT) Secundária,Defesa Oi,47,210,210,210,0.2238,1721000,71,0.661971831,"-48.2811690121735,-10.3336925804371,0 -48.2810952514256,-10.3338883816954,0 -48.280120939001,-10.3334867208954,0 -48.2795422524059,-10.3347480296847,0 -48.28054003415949,-10.3351584076642,0 -48.2804300635897,-10.3354172408346,0 -48.2794215530006,-10.3349907696008,0 -48.2790138572302,-10.3359080850836,0 -48.27860884366891,-10.3367596864456,0 -48.27825613318281,-10.3365907072777,0 -48.2779329269967,-10.3372894227265,0 -48.277609043529,-10.3371531269712,0 -48.2780952006421,-10.3360710292814,0 -48.2778115570386,-10.3358681872245,0 -48.2783352583492,-10.3345133363962,0 -48.2778266444648,-10.3342746197936,0 -48.278628289684,-10.3325620293373,0 -48.2792884483779,-10.3328336030001,0 -48.2802381180073,-10.3332604095096,0 -48.2811690121735,-10.3336925804371,0",ATIVAS,Sem restrição de Venda,TO-62 (TQT) Secundária
TO-127 (TQT),148,TO,PALMAS,PMJ,TQT,BRONZE,Sem Restrição de Vendas,127 (TQT) Secundária,Suburbio,43,193,193,193,0.2228,1721000,67,0.641791045,"-48.3194595575324,-10.3090779483311,0 -48.3194501697994,-10.3108361363404,0 -48.3196882158494,-10.3108401596539,0 -48.31968419253581,-10.3110735118384,0 -48.32004113413569,-10.3110740688892,0 -48.3200449496482,-10.3119143843643,0 -48.3197613060457,-10.3118587285272,0 -48.3197639882551,-10.3115207701913,0 -48.319692239164,-10.3115211054675,0 -48.31968788057451,-10.3117331676177,0 -48.319422006606,-10.3117480874053,0 -48.3194126188746,-10.3130342066277,0 -48.3190699666732,-10.3130288422097,0 -48.31907231360621,-10.3129691630592,0 -48.318046033382,-10.3129671514025,0 -48.3180983364575,-10.3090712428082,0 -48.3194595575324,-10.3090779483311,0",ATIVAS,Sem restrição de Venda,TO-127 (TQT) Secundária
