name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
GO-218 (EAGL),167,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,218 (EAGL) Secundária,ISPlandia,54,316,316,316,0.1709,5200258,79,0.683544304,"-48.2591817528667,-15.7212759194962,0 -48.2598886825801,-15.7212888276271,0 -48.25989614247389,-15.7227356279336,0 -48.2602519856957,-15.7227373776559,0 -48.2602430484915,-15.7233037323757,0 -48.2605694607557,-15.7233170805566,0 -48.2604826242397,-15.7239048196061,0 -48.2611883804852,-15.724075475154,0 -48.2609437712973,-15.7255494351099,0 -48.26049070646,-15.7254772083585,0 -48.260451778833,-15.7256901649818,0 -48.26027341193399,-15.7256603254069,0 -48.2602293258158,-15.7259013524412,0 -48.26057027171,-15.7259739971839,0 -48.260230695799,-15.7277928072284,0 -48.258401946805,-15.7274679760777,0 -48.2587070249757,-15.7254039277055,0 -48.2591070036189,-15.7254622436178,0 -48.2584609207463,-15.7233104193018,0 -48.2591961755163,-15.7233030210931,0 -48.2591817528667,-15.7212759194962,0",ATIVAS,Sem restrição de Venda,GO-218 (EAGL) Secundária
GO-368 (CTO),169,GO,GOIANIA,GNA,CTO,BRONZE,Sem Restrição de Vendas,368 (CTO) Secundária,Carente de Fibra,136,405,405,363,0.3358,5208707,71,1.915492958,"-49.25952584275329,-16.6515923549279,0 -49.2594960450883,-16.6518220609841,0 -49.25937519899971,-16.65182023792,0 -49.2594474719602,-16.6524433695565,0 -49.2596624677768,-16.6524223309794,0 -49.2597974164183,-16.653466548476,0 -49.2590088469676,-16.6541035731183,0 -49.2576583547288,-16.6547013704516,0 -49.25738661342789,-16.6541403277627,0 -49.2572331748323,-16.6542236641801,0 -49.25666755596311,-16.6531531138767,0 -49.25671438299059,-16.6530195270086,0 -49.2565860929953,-16.653005608191,0 -49.2563095850363,-16.6524835764159,0 -49.2561335189037,-16.6525867839194,0 -49.2560201955734,-16.6514361162522,0 -49.2573056442435,-16.6516962905269,0 -49.2572788221532,-16.651896115098,0 -49.25755576023409,-16.6519618292189,0 -49.2581143302616,-16.6515514512398,0 -49.2581632805764,-16.6513140757413,0 -49.25952584275329,-16.6515923549279,0",ATIVAS,Sem restrição de Venda,GO-368 (CTO) Secundária
GO-252 (EAGL),162,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,252 (EAGL) Secundária,Sangria,60,377,377,377,0.1592,5200258,100,0.6,"-48.2634616789144,-15.7284637645101,0 -48.2635089427469,-15.7281804104829,0 -48.2639673359202,-15.7282588295024,0 -48.2632131137402,-15.7320307146402,0 -48.2611579706481,-15.7316780562978,0 -48.2614960333782,-15.7298169608644,0 -48.26169332128729,-15.7298519062349,0 -48.2620447849722,-15.7276919464235,0 -48.2618727592148,-15.727663874331,0 -48.2621856395615,-15.7259210610276,0 -48.2636165854445,-15.7262474754259,0 -48.2633288556463,-15.7276608468805,0 -48.2630867234013,-15.727625825467,0 -48.2629511460833,-15.7283926318528,0 -48.2634616789144,-15.7284637645101,0",ATIVAS,Sem restrição de Venda,GO-252 (EAGL) Secundária
GO-204 (CTO),169,GO,GOIANIA,GNA,CTO,BRONZE,Sem Restrição de Vendas,204 (CTO) Secundária,Defesa Oi,79,264,264,264,0.2992,5208707,44,1.795454545,"-49.28523172151969,-16.6418817267145,0 -49.2821129829881,-16.6400397196751,0 -49.2827775002713,-16.6389983520249,0 -49.28309869480109,-16.6387670114977,0 -49.283219394207,-16.6389266029341,0 -49.2842399747366,-16.6384545341473,0 -49.28520422887889,-16.6405667737495,0 -49.28523172151969,-16.6418817267145,0",ATIVAS,Sem restrição de Venda,GO-204 (CTO) Secundária
GO-213 (EAGL),166,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,213 (EAGL) Secundária,ISPlandia,70,319,319,319,0.2194,5200258,80,0.875,"-48.268674069602,-15.7310657802816,0 -48.2683662505208,-15.7326674173095,0 -48.2681677670538,-15.7328614583678,0 -48.2659579722034,-15.7324785323836,0 -48.2666383202657,-15.7287272912674,0 -48.2680907879996,-15.7289753229848,0 -48.268308260209,-15.7278355480015,0 -48.2689761049317,-15.7279267967163,0 -48.2688417558796,-15.7286428362833,0 -48.2695064665125,-15.7287579507912,0 -48.26904901129551,-15.7311376884506,0 -48.268674069602,-15.7310657802816,0",ATIVAS,Sem restrição de Venda,GO-213 (EAGL) Secundária
GO-362 (CTO),169,GO,GOIANIA,GNA,CTO,BRONZE,Sem Restrição de Vendas,362 (CTO) Secundária,Defesa Oi,74,275,275,275,0.2691,5208707,46,1.608695652,"-49.28423672914661,-16.6384461522228,0 -49.28322007091531,-16.6389218941313,0 -49.2830996091319,-16.6387608192056,0 -49.2827743912871,-16.6389961830464,0 -49.2821097373953,-16.6400353610598,0 -49.2813982814551,-16.6396370530215,0 -49.2803998291501,-16.6390509903523,0 -49.2804745957262,-16.6387056559418,0 -49.2799210548406,-16.6383851319648,0 -49.280040748419,-16.637692786763,0 -49.28020620718801,-16.6377432458202,0 -49.28032011725239,-16.6373041179131,0 -49.2801829474071,-16.6372401220824,0 -49.2801973223712,-16.6371734440428,0 -49.2806465923814,-16.6371345520115,0 -49.28086385131171,-16.6367442905998,0 -49.281274899843,-16.6368690133194,0 -49.281449913981,-16.636996418248,0 -49.2811508476745,-16.6376354545453,0 -49.2814619839199,-16.6377719119295,0 -49.281436502934,-16.6378106363224,0 -49.2818522453312,-16.6379995644201,0 -49.281770437956,-16.6382255405298,0 -49.282560683787,-16.6386106051616,0 -49.2824378050865,-16.6388403531275,0 -49.2820470407606,-16.6386355832331,0 -49.28212826140231,-16.6385044064485,0 -49.2820042511448,-16.6384438471981,0 -49.2818145267665,-16.638484541338,0 -49.2811736464499,-16.6394573450201,0 -49.281455948949,-16.6396273300166,0 -49.2815558612351,-16.6394995898125,0 -49.2817932367334,-16.6396437585474,0 -49.2822438478484,-16.6389007866502,0 -49.2825281620044,-16.6390550136679,0 -49.2827393859643,-16.6387056559444,0 -49.28274407982909,-16.6384287178645,0 -49.2840087413799,-16.6379150748382,0 -49.28423672914661,-16.6384461522228,0",ATIVAS,Sem restrição de Venda,GO-362 (CTO) Secundária
GO-182 (EMD),172,GO,APARECIDA DE GOIANIA,ACG,EMD,BRONZE,Sem Restrição de Vendas,182 (EMD) Secundária,Defesa Oi,62,298,298,298,0.2081,5201405,75,0.826666667,"-49.38444137577029,-16.7818464338201,0 -49.3864811957262,-16.7798173427009,0 -49.3868605606638,-16.7801657784156,0 -49.3872720911548,-16.7797734739151,0 -49.38763534188351,-16.7799900308609,0 -49.3871816713743,-16.7804633778877,0 -49.38733648512589,-16.7806054092369,0 -49.3874353915834,-16.7805023118279,0 -49.3876196258151,-16.7806767392328,0 -49.3875047937417,-16.780801545771,0 -49.3880100548649,-16.7812697588822,0 -49.3866609037302,-16.7825525253435,0 -49.3865324929735,-16.7824452369828,0 -49.38633233312571,-16.7826236038823,0 -49.3856818974399,-16.7820630221983,0 -49.3850153685,-16.7827261983773,0 -49.3844125420236,-16.7821240424533,0 -49.38444137577029,-16.7818464338201,0",ATIVAS,Sem restrição de Venda,GO-182 (EMD) Secundária
GO-21 (EAGL),166,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,21 (EAGL) Secundária,Mercado Novo,48,233,233,233,0.206,5200258,58,0.827586207,"-48.2547552220605,-15.7417823055846,0 -48.2594157810344,-15.7389540210739,0 -48.2597584332359,-15.7394884512204,0 -48.25814392623,-15.740432520958,0 -48.258486955566,-15.740981035606,0 -48.25557814606499,-15.742689133287,0 -48.255543709311,-15.742594658952,0 -48.25500048689,-15.7427550599703,0 -48.2547552220605,-15.7417823055846,0",ATIVAS,Sem restrição de Venda,GO-21 (EAGL) Secundária
GO-281 (SAF),164,GO,APARECIDA DE GOIANIA,ACG,SAF,BRONZE,Sem Restrição de Vendas,281 (SAF) Secundária,Defesa Oi,91,333,333,300,0.2733,5201405,115,0.791304348,"-49.2303701989785,-16.7477970589612,0 -49.2313264064928,-16.7486660946825,0 -49.2280415386396,-16.752045510403,0 -49.2277801908987,-16.7518079672672,0 -49.2276279755371,-16.7519632001139,0 -49.2278673626916,-16.7521740887977,0 -49.2274439974658,-16.7525921309782,0 -49.22643182744829,-16.7516450023831,0 -49.22692016572359,-16.7511496525921,0 -49.2274167306223,-16.7515993416971,0 -49.227635686888,-16.7514053006387,0 -49.2275129758254,-16.7512829248523,0 -49.2282693587677,-16.7505322416043,0 -49.2278745458754,-16.7501708851321,0 -49.2280488435219,-16.7499848068816,0 -49.2279015608566,-16.7498385552977,0 -49.2279481642382,-16.7497892697071,0 -49.22805251893271,-16.7498782016997,0 -49.2283888427974,-16.7495575519939,0 -49.22823321181021,-16.7494177628036,0 -49.2283882455868,-16.749269497414,0 -49.22855746049579,-16.7494160602297,0 -49.22884670425821,-16.749107318065,0 -49.2296205215589,-16.749839561126,0 -49.23001547683629,-16.7494063843702,0 -49.2293563239709,-16.7487867940878,0 -49.2303701989785,-16.7477970589612,0",ATIVAS,Sem restrição de Venda,GO-281 (SAF) Secundária
GO-256 (EAGL),166,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,256 (EAGL) Secundária,Mercado Novo,54,253,253,224,0.2134,5200258,63,0.857142857,"-48.2558449357594,-15.7433272898318,0 -48.25586739926,-15.7433762401463,0 -48.2556249946203,-15.7434305548788,0 -48.2553078234045,-15.7426694780709,0 -48.2555411755887,-15.7425990344879,0 -48.25557675045431,-15.7426941817154,0 -48.25848988721499,-15.7409827038765,0 -48.25814719310381,-15.7404345274091,0 -48.2597592542371,-15.7394892926126,0 -48.2604476569361,-15.7405603983409,0 -48.2558449357594,-15.7433272898318,0",ATIVAS,Sem restrição de Venda,GO-256 (EAGL) Secundária
