name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
DF-340 (ETTG),163,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,340 (ETTG) Secundária,Classe Média,49,356,356,319,0.1376,5300108,89,0.550561798,"-48.0226114392281,-15.8825017511874,0 -48.0227656662463,-15.8825614303377,0 -48.02295543253409,-15.8825926110174,0 -48.0242985486983,-15.8831267058874,0 -48.02353210747221,-15.88487684727,0 -48.0243884027006,-15.8852456510091,0 -48.0241248756645,-15.8859403431439,0 -48.02392739802569,-15.8858598768734,0 -48.0236092209811,-15.8866189420246,0 -48.0214956402777,-15.885794162753,0 -48.02198648452701,-15.8846689760709,0 -48.0217263102527,-15.8845482766655,0 -48.0226114392281,-15.8825017511874,0",ATIVAS,Sem restrição de Venda,DF-340 (ETTG) Secundária
DF-82 (ETMS),161,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,82 (ETMS) Secundária,Suburbio,58,368,368,368,0.1576,5300108,113,0.513274336,"-48.02593797795931,-16.0373142684156,0 -48.0259420012728,-16.0371526653225,0 -48.0263087933556,-16.0371573591882,0 -48.0263034289376,-16.0373021984749,0 -48.0270155554304,-16.037294151848,0 -48.027016896535,-16.0384307379179,0 -48.0263959651482,-16.03843140847,0 -48.0264013295662,-16.0386111164739,0 -48.026401329566,-16.0387331569838,0 -48.0255891231488,-16.0387319835174,0 -48.025586943854,-16.0385739008237,0 -48.0245204304946,-16.0385742361,0 -48.0245187541141,-16.0386858830505,0 -48.023685592939,-16.0386889005358,0 -48.02369162790961,-16.0385722244437,0 -48.0234039609925,-16.0385742361,0 -48.0234441941274,-16.0365411216672,0 -48.02403662704369,-16.0365320692118,0 -48.02403511830111,-16.0366603123303,0 -48.0241748865364,-16.0366580073069,0 -48.0241751799031,-16.0367596378829,0 -48.0243219470276,-16.0367577100451,0 -48.0243217793896,-16.0365319015737,0 -48.0244531238122,-16.0365319853927,0 -48.0245750805034,-16.0365307281072,0 -48.0245734041228,-16.0367241824325,0 -48.02496316262031,-16.0367240147944,0 -48.02496559337219,-16.0365348352398,0 -48.02521612845799,-16.0365334103163,0 -48.0252151226297,-16.037314938968,0 -48.02593797795931,-16.0373142684156,0",ATIVAS,Sem restrição de Venda,DF-82 (ETMS) Secundária
DF-330 (ETCL),155,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,330 (ETCL) Secundária,Suburbio,76,341,341,341,0.2229,5300108,103,0.737864078,"-48.1105852127153,-15.8310261368781,0 -48.11137914658379,-15.8315961062933,0 -48.1080411374653,-15.8359855413457,0 -48.1072284281328,-15.8354169130354,0 -48.1105852127153,-15.8310261368781,0",ATIVAS,Sem restrição de Venda,DF-330 (ETCL) Secundária
DF-312 (ETTG),157,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,312 (ETTG) Secundária,Classe Média,76,406,406,406,0.1872,5300108,98,0.775510204,"-48.0102627707529,-15.884457860309,0 -48.01049344072801,-15.884433720428,0 -48.01074020395701,-15.88513645919,0 -48.011062069039,-15.88579091819,0 -48.010112567048,-15.888097617943,0 -48.009549303155,-15.887861583549,0 -48.009506387811,-15.887716744263,0 -48.009522481065,-15.887480709869,0 -48.01000527868699,-15.886262986976,0 -48.009592218499,-15.886064503509,0 -48.0102627707529,-15.884457860309,0",ATIVAS,Sem restrição de Venda,DF-312 (ETTG) Secundária
DF-322 (ETCL),153,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,322 (ETCL) Secundária,Suburbio,80,393,393,393,0.2036,5300108,125,0.64,"-48.1030784831793,-15.8425124349174,0 -48.1013772921121,-15.8412725838,0 -48.1033017770806,-15.8387016864595,0 -48.1039401428254,-15.8392448337845,0 -48.10355256362291,-15.8397665234381,0 -48.104577167467,-15.8405255885887,0 -48.1030784831793,-15.8425124349174,0",ATIVAS,Sem restrição de Venda,DF-322 (ETCL) Secundária
DF-295 (ETMS),150,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,295 (ETMS) Secundária,Suburbio,115,327,327,327,0.3517,5300108,74,1.554054054,"-48.06751027703431,-15.9947464987614,0 -48.07047680020479,-15.9958223998533,0 -48.0692684650434,-15.9989807009678,0 -48.06882321834689,-15.9988331794719,0 -48.06863009929791,-15.999342799185,0 -48.0682599544542,-15.999216735361,0 -48.06797295808949,-15.9999221563321,0 -48.066651075434,-15.9994289723778,0 -48.06761421263429,-15.9969435632207,0 -48.0671890825046,-15.9967866539942,0 -48.0672473724654,-15.99663376808,0 -48.0668555505952,-15.9964962634949,0 -48.06751027703431,-15.9947464987614,0",ATIVAS,Sem restrição de Venda,DF-295 (ETMS) Secundária
DF-73 (ETPL),148,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,73 (ETPL) Secundária,Suburbio,42,180,180,180,0.2333,5300108,62,0.677419355,"-47.6576694101672,-15.6311734019164,0 -47.65783051034631,-15.6311661096607,0 -47.6578385988829,-15.6313453357053,0 -47.6583482605053,-15.6313233960738,0 -47.6583349332794,-15.6311400419419,0 -47.6589789987195,-15.6311066819674,0 -47.6591157913788,-15.6340789048317,0 -47.6592337482517,-15.634075296612,0 -47.6592484400776,-15.6343177810696,0 -47.6588709479272,-15.6343439114529,0 -47.65897195792039,-15.6352594120752,0 -47.6579289138892,-15.635299309934,0 -47.6578467712382,-15.6327994911324,0 -47.657637726573,-15.6328004969608,0 -47.6576225134188,-15.6324801406216,0 -47.65767033217649,-15.6313725559365,0 -47.6576694101672,-15.6311734019164,0",ATIVAS,Sem restrição de Venda,DF-73 (ETPL) Secundária
DF-382 (ETCL),152,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,382 (ETCL) Secundária,Suburbio,58,328,328,328,0.1768,5300108,107,0.542056075,"-48.1106237694684,-15.8448116853796,0 -48.1109969317968,-15.8450795710068,0 -48.1114958226737,-15.8444458991275,0 -48.112231291505,-15.8449905501434,0 -48.1102056801385,-15.8475337922535,0 -48.10913681984589,-15.8467854559385,0 -48.1106237694684,-15.8448116853796,0",ATIVAS,Sem restrição de Venda,DF-382 (ETCL) Secundária
DF-399 (ETMS),152,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,399 (ETMS) Secundária,Suburbio,55,296,296,296,0.1858,5300108,91,0.604395604,"-48.048753300665,-16.0106004041623,0 -48.0482959840287,-16.0099090647882,0 -48.047821903585,-16.0102309298703,0 -48.04730759000639,-16.0094953340478,0 -48.04713626390519,-16.0095962521617,0 -48.0470877326858,-16.0095936537716,0 -48.047028933635,-16.0095504450607,0 -48.0469701345842,-16.0094455455425,0 -48.04693664888109,-16.0086836724537,0 -48.0468415561896,-16.0064302396954,0 -48.046912634729,-16.00598231079,0 -48.047031921837,-16.0057987160809,0 -48.0475145886281,-16.006620391766,0 -48.04768320605711,-16.006526449034,0 -48.0485761873237,-16.0079636976986,0 -48.0482849733103,-16.0081349437083,0 -48.04868442811821,-16.0087085210701,0 -48.04896193958371,-16.0085406753231,0 -48.04898725220909,-16.0085847240881,0 -48.0490668295406,-16.0085354995881,0 -48.049405416088,-16.0090617541803,0 -48.0487459072597,-16.0094775023538,0 -48.0492709670045,-16.0102812212899,0 -48.048753300665,-16.0106004041623,0",ATIVAS,Sem restrição de Venda,DF-399 (ETMS) Secundária
DF-350 (ETCL),152,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,350 (ETCL) Secundária,Suburbio,77,440,440,440,0.175,5300108,149,0.516778523,"-48.1152475625307,-15.8412681520029,0 -48.119091838603,-15.8361974358589,0 -48.1196765601671,-15.8366198837788,0 -48.11990578224889,-15.8367828991688,0 -48.11944723129599,-15.8373387157945,0 -48.1179586052926,-15.8392913639578,0 -48.11766088009211,-15.8390687406096,0 -48.1166423112187,-15.8404125273264,0 -48.1161639178838,-15.8410525338565,0 -48.11644701287489,-15.8412505500057,0 -48.1160026043687,-15.8418146520892,0 -48.1152475625307,-15.8412681520029,0",ATIVAS,Sem restrição de Venda,DF-350 (ETCL) Secundária
DF-95 (ETPL),144,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,95 (ETPL) Secundária,Suburbio,43,223,223,223,0.1928,5300108,74,0.581081081,"-47.64270881739171,-15.622854016417,0 -47.6429475339942,-15.6228432875809,0 -47.64304811683299,-15.6243989688072,0 -47.6427892836632,-15.6244123798524,0 -47.6427906247676,-15.624368793956,0 -47.6422984394132,-15.6243413013137,0 -47.6402941587269,-15.6237230521364,0 -47.6407749648963,-15.6222871813743,0 -47.64100896742941,-15.6223511022244,0 -47.64094928827851,-15.6225388568559,0 -47.64179418411769,-15.6227903139507,0 -47.64185051050769,-15.6226119470519,0 -47.6422085854108,-15.6227277849537,0 -47.642201879888,-15.6226531860154,0 -47.6426954063466,-15.6226307225152,0 -47.64270881739171,-15.622854016417,0",ATIVAS,Sem restrição de Venda,DF-95 (ETPL) Secundária
DF-383 (ETCL),144,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,383 (ETCL) Secundária,Suburbio,92,363,363,363,0.2534,5300108,122,0.754098361,"-48.1259093433622,-15.8484140597268,0 -48.12525689601941,-15.8479528874141,0 -48.1254776289256,-15.8476640884035,0 -48.12533736228999,-15.8475606143454,0 -48.1285157799722,-15.8433896955079,0 -48.1288674846293,-15.8436417812459,0 -48.1291025131942,-15.8433301211313,0 -48.1293553113939,-15.8435056172289,0 -48.12889464199561,-15.8441083598861,0 -48.1290669739249,-15.8442269638161,0 -48.1259093433622,-15.8484140597268,0",ATIVAS,Sem restrição de Venda,DF-383 (ETCL) Secundária
DF-354 (ETCL),153,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,354 (ETCL) Secundária,Suburbio,70,391,391,368,0.179,5300108,134,0.52238806,"-48.1214930776121,-15.8379247309923,0 -48.122477448321,-15.8386234464399,0 -48.11862579617581,-15.8436780693293,0 -48.11786471936809,-15.8431402864214,0 -48.1183341059454,-15.8425689759016,0 -48.11827482315919,-15.8425286869673,0 -48.1197628911785,-15.8405770807137,0 -48.120068474439,-15.8407905145139,0 -48.1215457159636,-15.8388504283784,0 -48.1210350399163,-15.8384940389888,0 -48.1214930776121,-15.8379247309923,0",ATIVAS,Sem restrição de Venda,DF-354 (ETCL) Secundária
DF-378 (ETCL),144,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,378 (ETCL) Secundária,Suburbio,95,406,406,406,0.234,5300108,136,0.698529412,"-48.1222976438152,-15.8463027971352,0 -48.1227048366728,-15.8466008576076,0 -48.1228560916615,-15.8463993667565,0 -48.1229518534005,-15.8464714054261,0 -48.1229213589725,-15.8465140744688,0 -48.1230025679557,-15.8465764637279,0 -48.12308927025249,-15.8464571737867,0 -48.12329255047,-15.846590342349,0 -48.1199490345473,-15.8509795638282,0 -48.1197693265432,-15.8508467944814,0 -48.1199664689049,-15.8505705269532,0 -48.119362971877,-15.850126621361,0 -48.1222976438152,-15.8463027971352,0",ATIVAS,Sem restrição de Venda,DF-378 (ETCL) Secundária
