name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
MS-285 (CPCE),174,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,285 (CPCE) Secundária,Suburbio,62,339,339,339,0.1829,5002704,57,1.087719298,"-54.6302217725211,-20.4124434491943,0 -54.63143211933921,-20.4121309718436,0 -54.6318147532189,-20.4133652909046,0 -54.6320525478119,-20.4133014208023,0 -54.63216603878091,-20.4136833003108,0 -54.631963029086,-20.4137446558418,0 -54.632203924983,-20.4144846102537,0 -54.6285252753192,-20.4155548116511,0 -54.6285547796184,-20.4157056859084,0 -54.62802772554721,-20.4158511957475,0 -54.6279221135673,-20.4150012707659,0 -54.62775749298899,-20.4143739691325,0 -54.62763578775499,-20.4143555289455,0 -54.6271305266317,-20.4125493964499,0 -54.6275321874317,-20.4124146154469,0 -54.629258859485,-20.4121993681734,0 -54.629552561372,-20.4126003584214,0 -54.6302217725211,-20.4124434491943,0",ATIVAS,Sem restrição de Venda,MS-285 (CPCE) Secundária
MS-46 (CPMO),174,MS,CAMPO GRANDE,CPE,CPMO,BRONZE,Sem Restrição de Vendas,46 (CPMO) Secundária,Suburbio,74,393,393,393,0.1883,5002704,66,1.121212121,"-54.5678753776873,-20.4993015317413,0 -54.5686760170781,-20.4998527256942,0 -54.56837292745949,-20.5006184963677,0 -54.5680577679012,-20.5018335370455,0 -54.568049721259,-20.5021339444512,0 -54.565715109767,-20.5035981372073,0 -54.5656550115196,-20.5035321297204,0 -54.5650315948438,-20.5038978909905,0 -54.5651938601605,-20.5040750570215,0 -54.5650986372381,-20.5041483640821,0 -54.5649272195963,-20.5039651489208,0 -54.564682962207,-20.5041071701882,0 -54.5639429239743,-20.5033397650439,0 -54.56414291618369,-20.5031824367215,0 -54.5638519803245,-20.5028234817182,0 -54.5641846161518,-20.5027767735628,0 -54.56276711059689,-20.5016504762789,0 -54.56267767568919,-20.5015706386515,0 -54.5625345966013,-20.5017321998354,0 -54.5618695764033,-20.5024351900545,0 -54.56128250790459,-20.5030432133108,0 -54.5612589626147,-20.5028411544382,0 -54.56150736424421,-20.5025832157745,0 -54.5612850381915,-20.5022501752583,0 -54.5602249422266,-20.5030037135922,0 -54.56005212833799,-20.5027831228554,0 -54.56191154878259,-20.501256757333,0 -54.56273492408259,-20.5004334239375,0 -54.56290759128819,-20.5006309015756,0 -54.56311328319221,-20.5006719729008,0 -54.5632653309158,-20.5006164847015,0 -54.5638386530932,-20.5011750547275,0 -54.565869085317,-20.4986296383727,0 -54.5674918217687,-20.4998017637123,0 -54.5678753776873,-20.4993015317413,0",ATIVAS,Sem restrição de Venda,MS-46 (CPMO) Secundária
MS-31 (DOCE),174,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,31 (DOCE) Secundária,Suburbio,63,361,361,361,0.1745,5003702,60,1.05,"-54.8227983526579,-22.2492571826929,0 -54.8223752341855,-22.2526495065446,0 -54.8221730626809,-22.2543456684704,0 -54.822070635824,-22.2551964316424,0 -54.8219869844303,-22.2560418303963,0 -54.8212654702057,-22.2563214506859,0 -54.8207813314789,-22.2563811298363,0 -54.8195957950951,-22.2563422378052,0 -54.8196182585955,-22.2561826463689,0 -54.8193183541,-22.2561249788752,0 -54.8197138542011,-22.253090059375,0 -54.8206271044616,-22.2531839366913,0 -54.820683430851,-22.2525935154316,0 -54.8208336345559,-22.2513674106355,0 -54.8210830799945,-22.2491753753176,0 -54.8227983526579,-22.2492571826929,0",ATIVAS,Sem restrição de Venda,MS-31 (DOCE) Secundária
MS-30 (DOCE),174,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,30 (DOCE) Secundária,Suburbio,46,386,386,386,0.1192,5003702,87,0.528735632,"-54.8232316970884,-22.2508719563546,0 -54.8236580822198,-22.250921491119,0 -54.82367275283391,-22.2509636543753,0 -54.8244909942226,-22.2510583698812,0 -54.8245097696874,-22.2509309649532,0 -54.8264443129418,-22.2511696815556,0 -54.8261472582938,-22.2521165013379,0 -54.8252835869957,-22.254093289388,0 -54.8239947855699,-22.2549355030231,0 -54.8226523399637,-22.2557187080599,0 -54.8232316970884,-22.2508719563546,0",ATIVAS,Sem restrição de Venda,MS-30 (DOCE) Secundária
MS-309 (CPCE),173,MS,CAMPO GRANDE,CPE,CPCE,PRATA,Sem Restrição de Vendas,309 (CPCE) Secundária,Suburbio,84,356,356,356,0.236,5002704,59,1.423728814,"-54.6578023509809,-20.4477026486756,0 -54.6566221790309,-20.4458143735646,0 -54.6566659325659,-20.4457888087619,0 -54.6564280541542,-20.4453475015619,0 -54.6570855306398,-20.4449999878606,0 -54.6564619170507,-20.4439056466004,0 -54.6562818737734,-20.4440023737677,0 -54.65574710835419,-20.4431127185797,0 -54.6560864077939,-20.4429256345003,0 -54.6559913570128,-20.442765204876,0 -54.6557969806787,-20.4428579925453,0 -54.6557259859593,-20.4427214513439,0 -54.655530519979,-20.4428082878656,0 -54.65517982116999,-20.4421605344456,0 -54.6555181147822,-20.4419871966878,0 -54.65554342812981,-20.4420296091179,0 -54.6561789440275,-20.4417286987948,0 -54.65648002199289,-20.4422802280301,0 -54.6573135184569,-20.4418725322992,0 -54.6573892908626,-20.4420250829387,0 -54.6574674101998,-20.4419835086991,0 -54.657856833427,-20.4426946293792,0 -54.6577684462595,-20.4427409813075,0 -54.6578704959321,-20.4428999860145,0 -54.6584206002402,-20.4437490728133,0 -54.6583087856522,-20.4438090872413,0 -54.6583954545313,-20.4439602967758,0 -54.658273749298,-20.4440213170336,0 -54.6591776537545,-20.4456024793085,0 -54.65890507426329,-20.4457446363878,0 -54.6590039807207,-20.4459323910202,0 -54.6587029027587,-20.4460732069963,0 -54.65904555496811,-20.4468061206317,0 -54.6588195788619,-20.4469134090025,0 -54.6589282083265,-20.4471380440071,0 -54.6578023509809,-20.4477026486756,0",ATIVAS,Sem restrição de Venda,MS-309 (CPCE) Secundária
MS-573 (CPBA),171,MS,CAMPO GRANDE,CPE,CPBA,BRONZE,Sem Restrição de Vendas,573 (CPBA) Secundária,Suburbio,100,404,404,404,0.2475,5002704,67,1.492537313,"-54.6339093148741,-20.489069335156,0 -54.6335851028595,-20.4892225563452,0 -54.6334883756967,-20.4890202172031,0 -54.6331088012116,-20.4891913337564,0 -54.6330816019358,-20.489133456715,0 -54.6323090838301,-20.4894946748323,0 -54.6323412598609,-20.4895506135585,0 -54.63215214840919,-20.4896412271705,0 -54.6321122426921,-20.4895762281308,0 -54.6314858552104,-20.4898432362758,0 -54.6315203467419,-20.4899101657726,0 -54.6313080750442,-20.4899992234938,0 -54.6312871202863,-20.489949099713,0 -54.6305250376502,-20.4902833700115,0 -54.6303419768842,-20.4899078607487,0 -54.62949708104481,-20.4902605712348,0 -54.6289445459873,-20.4891125857758,0 -54.6297787129912,-20.4887451231407,0 -54.62940052151699,-20.4879780113628,0 -54.62922617793111,-20.4880571365287,0 -54.62891872972269,-20.4873879253796,0 -54.6288545243444,-20.487415418022,0 -54.6287098526957,-20.487103611224,0 -54.632109552622,-20.4856243729522,0 -54.6339093148741,-20.489069335156,0",ATIVAS,Sem restrição de Venda,MS-573 (CPBA) Secundária
MS-320 (CPCE),171,MS,CAMPO GRANDE,CPE,CPCE,PRATA,Sem Restrição de Vendas,320 (CPCE) Secundária,Suburbio,39,168,168,168,0.2321,5002704,28,1.392857143,"-54.6640385687438,-20.4325582086995,0 -54.6612088382332,-20.4339677095375,0 -54.6601218730297,-20.431901738043,0 -54.66032706201959,-20.4317991435481,0 -54.6602321788757,-20.4316160827831,0 -54.6627792716115,-20.4303038120227,0 -54.6640385687438,-20.4325582086995,0",ATIVAS,Sem restrição de Venda,MS-320 (CPCE) Secundária
MS-66 (CPCE),171,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,66 (CPCE) Secundária,Suburbio,68,413,413,413,0.1646,5002704,69,0.985507246,"-54.6414225039736,-20.4066394221346,0 -54.6451333401462,-20.4067923080484,0 -54.6451283110042,-20.4070886921446,0 -54.6459386734028,-20.4071195375483,0 -54.645960466351,-20.4073193621199,0 -54.6470256386061,-20.4078732382815,0 -54.64719595887839,-20.4080690395398,0 -54.646125086945,-20.4080227714213,0 -54.646112178818,-20.4082583028972,0 -54.6465512229101,-20.4082645055024,0 -54.6462436908847,-20.4086860314112,0 -54.6463907932873,-20.4087803278203,0 -54.645202834012,-20.4104121507788,0 -54.64504915967539,-20.4103183494242,0 -54.6447963248052,-20.4106809034069,0 -54.641674631669,-20.408689970893,0 -54.641899937226,-20.408352012557,0 -54.6417577801537,-20.4082634996574,0 -54.6418060599206,-20.4071262430319,0 -54.6416343985455,-20.4071188669558,0 -54.64165049180149,-20.4068003546339,0 -54.6414131163033,-20.406793649111,0 -54.6414225039736,-20.4066394221346,0",ATIVAS,Sem restrição de Venda,MS-66 (CPCE) Secundária
MS-580 (CPBA),170,MS,CAMPO GRANDE,CPE,CPBA,BRONZE,Sem Restrição de Vendas,580 (CPBA) Secundária,Centro Regional,46,289,289,289,0.1592,5002704,43,1.069767442,"-54.6203467250183,-20.4949960112286,0 -54.6214464307135,-20.494721084805,0 -54.6221471578193,-20.4961218684631,0 -54.6216445789048,-20.4961148276645,0 -54.6218058467215,-20.4967541992386,0 -54.6227043867414,-20.4968547820765,0 -54.6226467192482,-20.4973255097582,0 -54.6233668923685,-20.497384518357,0 -54.6231563389609,-20.4992204904275,0 -54.62254479530581,-20.4991869628151,0 -54.6224844456023,-20.4997743665894,0 -54.6215201914616,-20.499712675782,0 -54.6215248853275,-20.4996751248557,0 -54.6208938956569,-20.4996308684069,0 -54.62092708799339,-20.4993515833933,0 -54.62034203115201,-20.4992962628323,0 -54.62033867839091,-20.4993760585505,0 -54.61984464901799,-20.4993492364604,0 -54.6198615804623,-20.4991520940977,0 -54.61975513029201,-20.4991413652617,0 -54.61977474394541,-20.498930811854,0 -54.6194978058648,-20.4989106952864,0 -54.6195360273432,-20.4985351860242,0 -54.61940526965341,-20.4985241219119,0 -54.6194468438929,-20.498231425853,0 -54.6197122149475,-20.4982605948762,0 -54.6197824552963,-20.4977191239313,0 -54.6194441616845,-20.4976929723936,0 -54.6194837242672,-20.4973503201918,0 -54.6184742078491,-20.4972661658838,0 -54.6185568534143,-20.4966742358818,0 -54.6189761162108,-20.4967112838937,0 -54.6190123260326,-20.496378689976,0 -54.6198652684993,-20.4964672028735,0 -54.6199068427391,-20.496185570927,0 -54.6202236786793,-20.4962050169422,0 -54.6203467250183,-20.4949960112286,0",ATIVAS,Sem restrição de Venda,MS-580 (CPBA) Secundária
MS-303 (DOCE),170,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,303 (DOCE) Secundária,Suburbio,81,289,289,273,0.2803,5003702,48,1.6875,"-54.7723629928777,-22.2118295509959,0 -54.7726429484435,-22.2118687783027,0 -54.7727230794378,-22.2118677724742,0 -54.77338759672111,-22.2119596381327,0 -54.7733004249286,-22.2124451179651,0 -54.7731515623281,-22.2125202198169,0 -54.7732306874937,-22.212815262809,0 -54.7732246525234,-22.2130345333958,0 -54.7732172764486,-22.2132591684006,0 -54.7730013586232,-22.213236369624,0 -54.7728149450967,-22.2143266875886,0 -54.7720082707357,-22.2143005360509,0 -54.7712163485243,-22.2142810900356,0 -54.7713088847348,-22.2135676224377,0 -54.7703486539072,-22.213491179481,0 -54.77021454346001,-22.2146029551164,0 -54.7708180404881,-22.2146418471469,0 -54.77078183066661,-22.2149570067057,0 -54.76995168697609,-22.2148497183455,0 -54.7697545446135,-22.2162766535416,0 -54.76863740455889,-22.2161572952401,0 -54.7686628855444,-22.2159386952055,0 -54.7676275528654,-22.2158528645166,0 -54.76765169274639,-22.2156061012876,0 -54.766987846015,-22.2155484337941,0 -54.7671675540189,-22.2142381746905,0 -54.7676195062384,-22.214285113348,0 -54.7676624215825,-22.2139458139075,0 -54.7672144926767,-22.2138854642049,0 -54.767395541785,-22.2125389952795,0 -54.7693170092667,-22.2126757879392,0 -54.76929454576571,-22.2128487904205,0 -54.77001203667669,-22.2128779594436,0 -54.7700093544672,-22.2129983235731,0 -54.7706383324801,-22.2130365450515,0 -54.770653755182,-22.2128910352124,0 -54.7714362896622,-22.2129305977953,0 -54.77161733877129,-22.2117289681567,0 -54.7723629928777,-22.2118295509959,0",ATIVAS,Sem restrição de Venda,MS-303 (DOCE) Secundária
MS-170 (CPCE),169,MS,CAMPO GRANDE,CPE,CPCE,PRATA,Sem Restrição de Vendas,170 (CPCE) Secundária,Suburbio,48,177,177,177,0.2712,5002704,30,1.6,"-54.58584882318299,-20.4241347312863,0 -54.58336710928999,-20.4213586449563,0 -54.5852030813609,-20.4199089109834,0 -54.5845593511972,-20.4191163182195,0 -54.5850471779625,-20.4186883382437,0 -54.585265945635,-20.418916409829,0 -54.5854900777256,-20.4192973673282,0 -54.5855464041151,-20.4192236065798,0 -54.588123336427,-20.4223752021736,0 -54.58694970234521,-20.423337444657,0 -54.58584882318299,-20.4241347312863,0",ATIVAS,Sem restrição de Venda,MS-170 (CPCE) Secundária
MS-301 (DOCE),169,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,301 (DOCE) Secundária,Suburbio,53,328,328,328,0.1616,5003702,74,0.716216216,"-54.7779338808537,-22.2072639319083,0 -54.77566003816099,-22.207064777889,0 -54.775587618518,-22.207322269955,0 -54.7740909458869,-22.207209617176,0 -54.7741070391418,-22.2070433202174,0 -54.7736564280268,-22.2069869938282,0 -54.77359591068601,-22.206624560335,0 -54.7735514865994,-22.2060743722108,0 -54.7733848543646,-22.2050759199049,0 -54.7733949126491,-22.205037027874,0 -54.7725620867512,-22.2011344137569,0 -54.7747038306501,-22.2009037437816,0 -54.7751209141511,-22.201185375728,0 -54.7760073842306,-22.2021898630046,0 -54.7760583462025,-22.2030816975021,0 -54.7774839402941,-22.2032010558026,0 -54.777347147633,-22.2043155136481,0 -54.77825909869801,-22.2044134142775,0 -54.7779338808537,-22.2072639319083,0",ATIVAS,Sem restrição de Venda,MS-301 (DOCE) Secundária
MS-503 (DOCE),168,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,503 (DOCE) Secundária,Suburbio,68,340,340,340,0.2,5003702,57,1.192982456,"-54.76298362418701,-22.218875746039,0 -54.7629628370675,-22.2190554540432,0 -54.7634583751812,-22.2191064160137,0 -54.7634003724114,-22.2195402633215,0 -54.7633443812983,-22.2199727695248,0 -54.76248808607011,-22.2198963265678,0 -54.7624103020075,-22.2204864125492,0 -54.76151310309099,-22.2204166751157,0 -54.7614809165835,-22.2206594150313,0 -54.7614185552238,-22.220631922389,0 -54.7611038357144,-22.2206462973529,0 -54.7609471465119,-22.220651473178,0 -54.7607958217275,-22.2206573195554,0 -54.7607058524743,-22.2206598131716,0 -54.76062862371389,-22.2206649889967,0 -54.7604741661931,-22.2206716526096,0 -54.7602875012091,-22.2206778552175,0 -54.7597370616274,-22.220709538811,0 -54.7594551363141,-22.2207253806077,0 -54.7591980214341,-22.2207405518523,0 -54.758895728096,-22.2207577347535,0 -54.7584834641884,-22.2207896698044,0 -54.7581322205358,-22.220818252094,0 -54.7579562634334,-22.2208312021343,0 -54.757777624122,-22.2208414699656,0 -54.7576082677682,-22.2208544619152,0 -54.7572169586184,-22.2208868998802,0 -54.7567874279902,-22.2209203436737,0 -54.7563411335557,-22.2209544580193,0 -54.7563568915336,-22.2207026656479,0 -54.75637332006369,-22.2204542260378,0 -54.756705243427,-22.218107963701,0 -54.7577425877642,-22.2181850772092,0 -54.7577714215113,-22.2179510544733,0 -54.758302498896,-22.2180046986535,0 -54.7582629363133,-22.2182259808975,0 -54.76089778757611,-22.2184776056306,0 -54.7608865977358,-22.2186126380906,0 -54.7617194655463,-22.2186527874086,0 -54.76170923962581,-22.2187537055247,0 -54.76298362418701,-22.218875746039,0",ATIVAS,Sem restrição de Venda,MS-503 (DOCE) Secundária
MS-360 (CPCE),167,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,360 (CPCE) Secundária,Suburbio,53,370,370,370,0.1432,5002704,62,0.85483871,"-54.6406600482733,-20.4127659648014,0 -54.6378718919966,-20.4110037534557,0 -54.63794565274721,-20.4109085350356,0 -54.6373575784233,-20.4105377196391,0 -54.6372697360794,-20.4106483607609,0 -54.63631151690951,-20.4101052134354,0 -54.6356818683439,-20.4099764674026,0 -54.6364234991364,-20.4076898842183,0 -54.6373662956052,-20.4078457876173,0 -54.6380194135005,-20.4078970848647,0 -54.6398030824958,-20.4081887750948,0 -54.6399787671863,-20.4079674928509,0 -54.6405004568399,-20.4082792996487,0 -54.6405809231107,-20.4081686585267,0 -54.64126086309779,-20.4085870831325,0 -54.6391030259441,-20.4115562885255,0 -54.64152908399361,-20.41305698448,0 -54.641248793152,-20.4134445636826,0 -54.6409289397271,-20.4132460802153,0 -54.640844114867,-20.4133600740984,0 -54.64043206050711,-20.4130784421518,0 -54.6406600482733,-20.4127659648014,0",ATIVAS,Sem restrição de Venda,MS-360 (CPCE) Secundária
MS-168 (CPCE),167,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,168 (CPCE) Secundária,Suburbio,130,453,453,453,0.287,5002704,102,1.274509804,"-54.58512797959679,-20.4109738023684,0 -54.5845781267491,-20.4115967454114,0 -54.58396063301571,-20.4112689360278,0 -54.58404295996141,-20.4111329373655,0 -54.58254467703989,-20.4105067627222,0 -54.58321942024531,-20.4094119185298,0 -54.5821487159342,-20.4088548572446,0 -54.5825718344071,-20.4081085325842,0 -54.5860922337398,-20.409595817481,0 -54.5854987949956,-20.410269722495,0 -54.58629071720761,-20.410763919505,0 -54.58575293429709,-20.41142642514,0 -54.58558395512931,-20.4112849386143,0 -54.5855356753671,-20.4113385827945,0 -54.58512797959679,-20.4109738023684,0",ATIVAS,Sem restrição de Venda,MS-168 (CPCE) Secundária
MS-340 (CPCE),167,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,340 (CPCE) Secundária,Suburbio,47,385,385,385,0.1221,5002704,64,0.734375,"-54.6390607832841,-20.4033892435869,0 -54.6387603758745,-20.4064067287287,0 -54.6381783365183,-20.4063343090853,0 -54.6380120395594,-20.4078926725229,0 -54.63736294497781,-20.4078417105518,0 -54.6364241718226,-20.407686142429,0 -54.63705449094089,-20.4026382250629,0 -54.6374487756661,-20.4026382250628,0 -54.6390607832841,-20.4033892435869,0",ATIVAS,Sem restrição de Venda,MS-340 (CPCE) Secundária
MS-509 (DOCE),167,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,509 (DOCE) Secundária,Suburbio,44,252,252,252,0.1746,5003702,42,1.047619048,"-54.757406324871,-22.2122855265176,0 -54.758886904247,-22.21218494368,0 -54.7589070208151,-22.2122385878604,0 -54.7586870796756,-22.2131827254331,0 -54.7586659572791,-22.213523030701,0 -54.7586312561997,-22.2139238533102,0 -54.7585858262843,-22.2143354047555,0 -54.75855431032849,-22.2145426054025,0 -54.759714365727,-22.2146767158525,0 -54.75967614424881,-22.2150357965847,0 -54.7596566982336,-22.2150368024134,0 -54.759379089601,-22.21696061683,0 -54.756865859754,-22.2166387517483,0 -54.757126704579,-22.214805461888,0 -54.7566311664642,-22.2147705931705,0 -54.75675320697479,-22.2134013254665,0 -54.7574619807065,-22.2133751739287,0 -54.757406324871,-22.2122855265176,0",ATIVAS,Sem restrição de Venda,MS-509 (DOCE) Secundária
MS-502 (DOCE),167,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,502 (DOCE) Secundária,Suburbio,121,435,435,435,0.2782,5003702,73,1.657534247,"-54.75966137300841,-22.2150391813094,0 -54.7625494416211,-22.2154019500815,0 -54.7625145729042,-22.2157077219094,0 -54.7626044269057,-22.2157104041184,0 -54.7625990624876,-22.2159772839199,0 -54.7632763202641,-22.216025563682,0 -54.7631314809791,-22.2171695258395,0 -54.7636853571407,-22.2172298755419,0 -54.7636048908706,-22.2178521480342,0 -54.7630979533665,-22.2178052093758,0 -54.7629799361641,-22.2188687052605,0 -54.7617139335014,-22.2187486764041,0 -54.76172466233741,-22.2186467524613,0 -54.76089116588609,-22.2186065193375,0 -54.7609025652679,-22.2184730794326,0 -54.758269306561,-22.218221622331,0 -54.758306857487,-22.218003022296,0 -54.7577690745718,-22.2179466958999,0 -54.757738229168,-22.218182730293,0 -54.7571065689334,-22.218133109413,0 -54.75717630635931,-22.2175792332433,0 -54.7592550183459,-22.2177884455463,0 -54.7593985165265,-22.2168490018405,0 -54.7595306153197,-22.2159554909632,0 -54.7596060524479,-22.2154322925677,0 -54.75966137300841,-22.2150391813094,0",ATIVAS,Sem restrição de Venda,MS-502 (DOCE) Secundária
MS-604 (DOCE),167,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,604 (DOCE) Secundária,Suburbio,94,401,401,377,0.2344,5003702,67,1.402985075,"-54.781162650323,-22.2626775282692,0 -54.7888022521597,-22.2618943232264,0 -54.789014817224,-22.2634144651855,0 -54.7816374013361,-22.2642110812598,0 -54.7815998504102,-22.2648896801405,0 -54.7808810183946,-22.2648816335135,0 -54.781162650323,-22.2626775282692,0",ATIVAS,Sem restrição de Venda,MS-604 (DOCE) Secundária
MS-141 (CPCE),166,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,141 (CPCE) Secundária,Suburbio,51,423,423,423,0.1206,5002704,71,0.718309859,"-54.5908554026605,-20.434128663879,0 -54.587025208218,-20.4355824212405,0 -54.5866054425067,-20.4346503535987,0 -54.58670099620299,-20.4346111262919,0 -54.58663796429129,-20.4344575698259,0 -54.58654132094771,-20.434495036933,0 -54.5864849107394,-20.4343447494093,0 -54.5868414769003,-20.4341957191709,0 -54.58631014806031,-20.4328743959363,0 -54.586509721175,-20.4328029821192,0 -54.5860421786174,-20.4317213813215,0 -54.58639354799459,-20.4312587002624,0 -54.5900789031721,-20.4320150831941,0 -54.59044435414291,-20.4330121943881,0 -54.5892364799859,-20.4334811199606,0 -54.58939026695419,-20.4339422294085,0 -54.5896265318496,-20.4338601915311,0 -54.5894457341972,-20.4334073173018,0 -54.5904453599676,-20.4330178940786,0 -54.5908554026605,-20.434128663879,0",ATIVAS,Sem restrição de Venda,MS-141 (CPCE) Secundária
MS-606 (DOCE),166,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,606 (DOCE) Secundária,Suburbio,91,403,403,403,0.2258,5003702,67,1.358208955,"-54.78739421956891,-22.2664189638691,0 -54.7871400802965,-22.268267676364,0 -54.78664923604631,-22.2682120205277,0 -54.7866445421802,-22.2682613061188,0 -54.78510026033881,-22.2681241781849,0 -54.7850680738284,-22.2680393533285,0 -54.7811800442135,-22.2675977946902,0 -54.7811929523442,-22.2674938590917,0 -54.78048686082,-22.2674174161379,0 -54.78071618969071,-22.2658751459539,0 -54.78407029205451,-22.2654594035854,0 -54.7841346650705,-22.2656337471709,0 -54.78610206538,-22.265801385238,0 -54.7860765843945,-22.2660065742281,0 -54.7862536101855,-22.2660333963232,0 -54.7862170650876,-22.2662875356271,0 -54.78739421956891,-22.2664189638691,0",ATIVAS,Sem restrição de Venda,MS-606 (DOCE) Secundária
MS-348 (CPCE),165,MS,CAMPO GRANDE,CPE,CPCE,BRONZE,Sem Restrição de Vendas,348 (CPCE) Secundária,Suburbio,61,394,394,394,0.1548,5002704,66,0.924242424,"-54.58338320266041,-20.4350533337029,0 -54.5833268763205,-20.4344417900886,0 -54.582433700719,-20.4345195741501,0 -54.5830050112336,-20.4332428426505,0 -54.5830827952936,-20.4325655848727,0 -54.58312436953261,-20.4325736314989,0 -54.5831820370162,-20.4312700779117,0 -54.5832316578784,-20.4312687367984,0 -54.5831766725903,-20.4305807501846,0 -54.5834046603525,-20.430653169824,0 -54.586388617873,-20.4312566668445,0 -54.58603590738701,-20.431718006795,0 -54.5865026117481,-20.4327989370225,0 -54.58630580465671,-20.4328703508359,0 -54.5868358762083,-20.4341916740503,0 -54.5864784718578,-20.4343425483079,0 -54.58653613935171,-20.434496775326,0 -54.5860931557704,-20.4346691072569,0 -54.5860644058429,-20.4345983639949,0 -54.5857923292665,-20.4346955940731,0 -54.5858220012044,-20.434775725069,0 -54.58544146280181,-20.4348863661913,0 -54.5842239075478,-20.4350127652913,0 -54.5842213091581,-20.4349633120627,0 -54.58338320266041,-20.4350533337029,0",ATIVAS,Sem restrição de Venda,MS-348 (CPCE) Secundária
MS-607 (DOCE),165,MS,DOURADOS,DOS,DOCE,BRONZE,Sem Restrição de Vendas,607 (DOCE) Secundária,Suburbio,71,330,330,330,0.2152,5003702,55,1.290909091,"-54.7871380560461,-22.2682694707496,0 -54.7869970170236,-22.2691612699998,0 -54.78318013108089,-22.2695706933688,0 -54.7831867963532,-22.2697316275821,0 -54.7801222968448,-22.2700339507595,0 -54.7804850491156,-22.2674188876149,0 -54.78118776874109,-22.2674955063277,0 -54.78117433153411,-22.2676001091218,0 -54.7850667762178,-22.2680449882508,0 -54.7850979362664,-22.2681274739737,0 -54.7866477153138,-22.2682670011795,0 -54.7866528407265,-22.2682172139551,0 -54.7871380560461,-22.2682694707496,0",ATIVAS,Sem restrição de Venda,MS-607 (DOCE) Secundária
MS-604 (CPCE),160,MS,CAMPO GRANDE,CPE,CPCE,PRATA,Sem Restrição de Vendas,604 (CPCE) Secundária,Centro Regional,51,380,380,380,0.1342,5002704,85,0.6,"-54.62177231915899,-20.4648815094907,0 -54.6258439124437,-20.465594977089,0 -54.62732315071631,-20.4674832522351,0 -54.6275276691537,-20.4673404246051,0 -54.6279975586455,-20.4678991622704,0 -54.6278971434455,-20.4679727553803,0 -54.6285864711624,-20.4687009751279,0 -54.6260108799545,-20.4693041368798,0 -54.6248219908088,-20.4703317582087,0 -54.6243190766189,-20.4697202145535,0 -54.62408304222531,-20.4699307679611,0 -54.6217696369496,-20.4663835465391,0 -54.62177231915899,-20.4648815094907,0",ATIVAS,Sem restrição de Venda,MS-604 (CPCE) Secundária
MS-613 (CPMO),153,MS,CAMPO GRANDE,CPE,CPMO,BRONZE,Sem Restrição de Vendas,613 (CPMO) Secundária,Suburbio,69,350,350,350,0.1971,5002704,99,0.696969697,"-54.6030880510929,-20.5272938311149,0 -54.60462629796559,-20.5277819931544,0 -54.60413813594101,-20.529199540605,0 -54.6049776673678,-20.529446303831,0 -54.60499510172649,-20.5293953418598,0 -54.60597142581,-20.5296501517128,0 -54.60527941589749,-20.5318683385552,0 -54.6048747376125,-20.5317694320977,0 -54.60467658942159,-20.5317268520294,0 -54.6045136452243,-20.5316738784013,0 -54.6036151052109,-20.5314083397045,0 -54.6027366817643,-20.5311401188015,0 -54.6024242044165,-20.5310529470069,0 -54.6024805308084,-20.5309014021959,0 -54.60196822888619,-20.5307096242522,0 -54.6030880510929,-20.5272938311149,0",ATIVAS,Sem restrição de Venda,MS-613 (CPMO) Secundária
