name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
RO-118 (ETCN),229,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,118 (ETCN) Secundária,Suburbio,258,639,639,639,0.4038,1100205,220,1.172727273,"-63.847984261916,-8.76560915261611,0 -63.84811837234399,-8.7659082189224,0 -63.848831839942,-8.7674531713149,0 -63.84754974403201,-8.767592646183701,0 -63.848955221566,-8.769475556911599,0 -63.84899545470199,-8.76949030906119,0 -63.8489156589838,-8.77034392208015,0 -63.8488304988475,-8.771201558412621,0 -63.84823773065451,-8.77121496945777,0 -63.8476731256571,-8.770901151002979,0 -63.8461187855334,-8.7706154957429,0 -63.8461442665239,-8.770489431918859,0 -63.8451525197404,-8.77025138586882,0 -63.8451505080834,-8.770235963167019,0 -63.8453463093414,-8.76939643174534,0 -63.8445617632045,-8.76921940595037,0 -63.8437638060224,-8.76903701573737,0 -63.843799345292,-8.76881338656073,0 -63.8438362256661,-8.768601827324661,0 -63.8438509778159,-8.76845497638104,0 -63.8439475373399,-8.768420107663911,0 -63.8437383250389,-8.76650903374067,0 -63.8439622894914,-8.766458071769311,0 -63.84443033496481,-8.766133524478541,0 -63.84487558166101,-8.7660570815216,0 -63.8450687007104,-8.76606646925319,0 -63.8463239745293,-8.765945769847511,0 -63.84685773412649,-8.765836469830139,0 -63.847984261916,-8.76560915261611,0",ATIVAS,Sem restrição de Venda,RO-118 (ETCN) Secundária
RO-119 (ETCN),229,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,119 (ETCN) Secundária,Suburbio,116,272,272,272,0.4265,1100205,94,1.234042553,"-63.84533926843201,-8.7694003026548,0 -63.845142126081,-8.770227764136299,0 -63.845514953132,-8.77304944802,0 -63.84515151380909,-8.77326268363665,0 -63.8450690358812,-8.77332236278721,0 -63.8450264558127,-8.7733723189301,0 -63.844573497765,-8.7736395340032,0 -63.84324043988501,-8.773438368327099,0 -63.84431868790201,-8.769170973784,0 -63.84533926843201,-8.7694003026548,0",ATIVAS,Sem restrição de Venda,RO-119 (ETCN) Secundária
RO-148 (ETCN),225,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,148 (ETCN) Secundária,Suburbio,198,401,401,401,0.4938,1100205,60,3.3,"-63.813673624988,-8.7575989740981,0 -63.81198919772619,-8.757196642745869,0 -63.812160859103,-8.7565207260741,0 -63.812681207652,-8.756182767738199,0 -63.8132176494549,-8.75602183519732,0 -63.81375409125781,-8.756155945648031,0 -63.81394184588971,-8.75638125120533,0 -63.813673624988,-8.7575989740981,0",ATIVAS,Sem restrição de Venda,RO-148 (ETCN) Secundária
RO-33 (EJIP),223,RO,JI PARANA,JIP,EJIP,PRATA,Sem Restrição de Vendas,33 (EJIP) Secundária,Reino Oi,40,331,331,331,0.1208,1100122,83,0.481927711,"-61.968566931461,-10.8713740561667,0 -61.9681833755718,-10.8708798591558,0 -61.9677837264286,-10.8703739274804,0 -61.96740687606191,-10.8698907945816,0 -61.96767107364959,-10.8697110865777,0 -61.9668114256603,-10.8685711477462,0 -61.9670394134266,-10.8684155796232,0 -61.96764861014881,-10.8680075485774,0 -61.9682631712889,-10.867587447591,0 -61.9687346533423,-10.8672876269148,0 -61.9689861942564,-10.8671594676154,0 -61.969242512855,-10.8669997085412,0 -61.9694130007654,-10.8669177335284,0 -61.9696639549461,-10.8667955253805,0 -61.9701507758819,-10.8675720248903,0 -61.9712746214592,-10.8668210063662,0 -61.97265059468391,-10.8669953499522,0 -61.97336272117751,-10.8677128408638,0 -61.9734056365218,-10.8677651439395,0 -61.9726502594081,-10.8683068663414,0 -61.9723054279117,-10.8685535876612,0 -61.9719592553108,-10.86880299119,0 -61.97113514659119,-10.8693955917439,0 -61.9702775102589,-10.8700565886277,0 -61.96996570346119,-10.8704010848478,0 -61.9692589413863,-10.8708929349253,0 -61.968566931461,-10.8713740561667,0",ATIVAS,Sem restrição de Venda,RO-33 (EJIP) Secundária
RO-213 (ETCN),223,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,213 (ETCN) Secundária,Suburbio,82,272,272,272,0.3015,1100205,41,2,"-63.819215893789,-8.760104924441579,0 -63.81920516495271,-8.760784864426819,0 -63.8182274997672,-8.760743290187101,0 -63.8182771206337,-8.76005396247025,0 -63.819215893789,-8.760104924441579,0",ATIVAS,Sem restrição de Venda,RO-213 (ETCN) Secundária
RO-221 (ETCN),222,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,221 (ETCN) Secundária,IBGE 8,224,448,448,448,0.5,1100205,112,2,"-63.8136650623562,-8.757601752878889,0 -63.8133536923299,-8.758964945205809,0 -63.8114582748891,-8.75852644443675,0 -63.8117915393595,-8.75715114176433,0 -63.8136650623562,-8.757601752878889,0",ATIVAS,Sem restrição de Venda,RO-221 (ETCN) Secundária
RO-223 (ETCN),222,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,223 (ETCN) Secundária,IBGE 8,238,416,416,400,0.5721,1100205,104,2.288461538,"-63.814770992396,-8.760835476211749,0 -63.81461121142701,-8.76150034368133,0 -63.8144512847139,-8.761463463307329,0 -63.81364092231501,-8.76127403229563,0 -63.8128080964156,-8.7610792368659,0 -63.8112349702108,-8.760708760102141,0 -63.8112632700145,-8.76059189353907,0 -63.8113905489514,-8.7600459158429,0 -63.8119799643821,-8.76017533242784,0 -63.8128805160586,-8.760379850865201,0 -63.814770992396,-8.760835476211749,0",ATIVAS,Sem restrição de Venda,RO-223 (ETCN) Secundária
RO-227 (ETCN),222,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,227 (ETCN) Secundária,IBGE 8,121,224,224,224,0.5402,1100205,56,2.160714286,"-63.812496960168,-8.76245990395501,0 -63.8127472437967,-8.76251388341144,0 -63.8130270317245,-8.762574568390409,0 -63.81355978549,-8.76269325613932,0 -63.814633339648,-8.762927949428139,0 -63.8144844770475,-8.76359581947281,0 -63.812352120881,-8.763075470924001,0 -63.812496960168,-8.76245990395501,0",ATIVAS,Sem restrição de Venda,RO-227 (ETCN) Secundária
RO-157 (ETCN),221,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,157 (ETCN) Secundária,IBGE 8,152,320,320,320,0.475,1100205,80,1.9,"-63.8146057413035,-8.761502059077889,0 -63.81445419650051,-8.762180657957691,0 -63.8111979947522,-8.761441709374781,0 -63.8113803849656,-8.76074701723986,0 -63.812462656301,-8.7610031682011,0 -63.8146057413035,-8.761502059077889,0",ATIVAS,Sem restrição de Venda,RO-157 (ETCN) Secundária
RO-228 (ETCN),221,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,228 (ETCN) Secundária,IBGE 8,205,354,354,354,0.5791,1100205,89,2.303370787,"-63.812395203874,-8.763089049610199,0 -63.81202774123899,-8.7645669467774,0 -63.8101528771378,-8.76414047554398,0 -63.8105578906987,-8.76268135383989,0 -63.812395203874,-8.763089049610199,0",ATIVAS,Sem restrição de Venda,RO-228 (ETCN) Secundária
RO-229 (ETCN),221,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,229 (ETCN) Secundária,IBGE 8,189,353,353,353,0.5354,1100205,88,2.147727273,"-63.8144837614251,-8.76360313121787,0 -63.8143858607955,-8.763941089553841,0 -63.814312100047,-8.764279047889801,0 -63.8137582238855,-8.764975081129149,0 -63.812037586803,-8.764572749776899,0 -63.812409072751,-8.7630975348186,0 -63.8144837614251,-8.76360313121787,0",ATIVAS,Sem restrição de Venda,RO-229 (ETCN) Secundária
RO-225 (ETCN),221,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,225 (ETCN) Secundária,IBGE 8,147,288,288,288,0.5104,1100205,72,2.041666667,"-63.814522698607,-8.76220559701,0 -63.8143859059467,-8.762866761532161,0 -63.8124359399929,-8.762440290298761,0 -63.8125861436977,-8.76176705583603,0 -63.814522698607,-8.76220559701,0",ATIVAS,Sem restrição de Venda,RO-225 (ETCN) Secundária
RO-226 (ETCN),221,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,226 (ETCN) Secundária,IBGE 8,156,288,288,288,0.5417,1100205,72,2.166666667,"-63.8124932721398,-8.76246158033906,0 -63.8123477623005,-8.76307312399449,0 -63.81069853903271,-8.762697279456271,0 -63.8108621537826,-8.762062937024281,0 -63.8124932721398,-8.76246158033906,0",ATIVAS,Sem restrição de Venda,RO-226 (ETCN) Secundária
RO-143 (EDPO),216,RO,PORTO VELHO,PVO,EDPO,BRONZE,Sem Restrição de Vendas,143 (EDPO) Secundária,Suburbio,94,311,311,311,0.3023,1100205,70,1.342857143,"-63.89454774564589,-8.782248571505679,0 -63.8945630845287,-8.782069534053941,0 -63.8946079277107,-8.781482800831929,0 -63.8946339954296,-8.78102213143362,0 -63.8948250190028,-8.781026825299399,0 -63.89542709110771,-8.781041242172851,0 -63.8954354311014,-8.78090830518855,0 -63.89545449993109,-8.78063857554449,0 -63.89548324985899,-8.780186288049361,0 -63.89550730592109,-8.77984933554186,0 -63.8959334418785,-8.77986140548242,0 -63.8968316466225,-8.77989225088608,0 -63.8973399252327,-8.77990834413996,0 -63.89765961101971,-8.77992376684179,0 -63.8977492973835,-8.77944968639841,0 -63.8977722764247,-8.779328687312869,0 -63.8977959260181,-8.779207688227331,0 -63.8978145464697,-8.77911116429906,0 -63.8978318258167,-8.779009275952751,0 -63.8979142273228,-8.779009936435621,0 -63.89799029708441,-8.77900922655966,0 -63.898010711009,-8.77890391053212,0 -63.8982512057462,-8.778956159939691,0 -63.89820694929701,-8.77917140721312,0 -63.89877490705601,-8.779334351410769,0 -63.8994883746551,-8.780377730717721,0 -63.8997914642751,-8.78232233225348,0 -63.89877356595381,-8.782145306458521,0 -63.8978200406489,-8.78197096287257,0 -63.8977053762141,-8.78248594700336,0 -63.8976158574886,-8.78287620841499,0 -63.8974539191196,-8.78359369932644,0 -63.8973533362815,-8.78405369817245,0 -63.8973325491617,-8.784151598801481,0 -63.89579631394851,-8.783141747107351,0 -63.89454774564589,-8.782248571505679,0",ATIVAS,Sem restrição de Venda,RO-143 (EDPO) Secundária
RO-255 (ETCN),216,RO,PORTO VELHO,PVO,ETCN,BRONZE,Sem Restrição de Vendas,255 (ETCN) Secundária,Suburbio,166,448,448,448,0.3705,1100205,112,1.482142857,"-63.8310759514562,-8.74997388571351,0 -63.8307205587617,-8.751339130102069,0 -63.8295926898708,-8.75104408711042,0 -63.82879473268891,-8.75084158032978,0 -63.827996775507,-8.750633709131121,0 -63.8283266872152,-8.74934893101298,0 -63.8310759514562,-8.74997388571351,0",ATIVAS,Sem restrição de Venda,RO-255 (ETCN) Secundária
