name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
SC-4 (RBIL),83,SC,FLORIANOPOLIS,FNS,RBIL,BRONZE,Sem Restrição de Vendas,4 (RBIL) Secundária,Comunidade,57,430,430,430,0.1326,4205407,113,0.504424779,"-48.5594013205662,-27.6869472996644,0 -48.5592564812798,-27.686566425984,0 -48.5591599217555,-27.6863169805455,0 -48.5585872701309,-27.6863706247258,0 -48.5570000729464,-27.6865396038937,0 -48.55660880570639,-27.6865811781334,0 -48.5565876833104,-27.6862687007832,0 -48.5599887243412,-27.6858422295499,0 -48.5616248718401,-27.6855123178411,0 -48.56500445519849,-27.6847908036162,0 -48.565711217274,-27.6855163411547,0 -48.56587080871051,-27.6860514418532,0 -48.56437950049839,-27.6861265437055,0 -48.5643768182892,-27.6863303915909,0 -48.5635211936133,-27.6863679425173,0 -48.5628918803231,-27.6864118636899,0 -48.5622867069141,-27.68651747566989,0 -48.5613499454156,-27.6866643266134,0 -48.5594013205662,-27.6869472996644,0",ATIVAS,Sem restrição de Venda,SC-4 (RBIL) Secundária
SC-2 (RBIL),83,SC,FLORIANOPOLIS,FNS,RBIL,BRONZE,Sem Restrição de Vendas,2 (RBIL) Secundária,Comunidade,85,489,489,489,0.1738,4205407,145,0.586206897,"-48.5647535233311,-27.6828039105452,0 -48.5650120212869,-27.6833299266342,0 -48.5636351164471,-27.6835576361919,0 -48.5624057331032,-27.6837692524955,0 -48.5626418140656,-27.6840358798745,0 -48.5627517904564,-27.684032495561,0 -48.5631541276298,-27.6839929014258,0 -48.5636691234029,-27.68392712420041,0 -48.5638381142131,-27.6841698010118,0 -48.5628457085199,-27.6843561514338,0 -48.56248381486111,-27.6844223484838,0 -48.5621352299683,-27.684498362353,0 -48.5618590647188,-27.684536825296,0 -48.56054230465071,-27.6847250628562,0 -48.5592309090006,-27.6848918427442,0 -48.5556586157091,-27.6853916994792,0 -48.5554925233083,-27.6849227958307,0 -48.5594677616266,-27.6842339510429,0 -48.5589991932817,-27.6839757084849,0 -48.5584394298303,-27.6838140254514,0 -48.55872589954151,-27.6832348441513,0 -48.5601831846221,-27.6830225045982,0 -48.5616458341208,-27.6828477159713,0 -48.5647535233311,-27.6828039105452,0",ATIVAS,Sem restrição de Venda,SC-2 (RBIL) Secundária
SC-49 (RMTS),79,SC,JOINVILLE,JVE,RMTS,BRONZE,Sem Restrição de Vendas,49 (RMTS) Secundária,Suburbio,45,301,301,301,0.1495,4209102,105,0.428571429,"-48.90121777945539,-26.2788426599555,0 -48.9023429661374,-26.2789070329718,0 -48.9021672814472,-26.2814175806096,0 -48.9016778974822,-26.2813917388092,0 -48.9013977258203,-26.2816770332546,0 -48.9006281701934,-26.2816494895349,0 -48.8999956455866,-26.2813288634032,0 -48.89999659902809,-26.2812508750328,0 -48.89962031444,-26.281245101997,0 -48.8990394066407,-26.2812281915074,0 -48.8989907077833,-26.2811085398396,0 -48.8987377419456,-26.2811240463605,0 -48.898685941784,-26.281260252287,0 -48.8974539696558,-26.281294534271,0 -48.89713143402171,-26.2811634413053,0 -48.89656414681491,-26.2811775229026,0 -48.8966258376221,-26.2808583400299,0 -48.89666070633919,-26.2798458061269,0 -48.89665919759661,-26.2797261963687,0 -48.89665634774959,-26.2796334087006,0 -48.89684795805609,-26.2796358394525,0 -48.896842426,-26.2798448002986,0 -48.89722799354579,-26.2798384300522,0 -48.9009763806441,-26.2797881386332,0 -48.90121777945539,-26.2788426599555,0",ATIVAS,Sem restrição de Venda,SC-49 (RMTS) Secundária
SC-101 (FLRT),68,SC,JOINVILLE,JVE,FLRT,BRONZE,Sem Restrição de Vendas,101 (FLRT) Secundária,Suburbio,53,333,333,333,0.1592,4209102,113,0.469026549,"-48.9038951963164,-26.3269785129655,0 -48.9069421857576,-26.3296043955917,0 -48.9078283205609,-26.3286756807202,0 -48.9080474235098,-26.3287303307289,0 -48.908285721017,-26.3285859943562,0 -48.90846656057789,-26.3287284028911,0 -48.90816192030721,-26.329058566057,0 -48.9083184942584,-26.3291946881645,0 -48.9081071026605,-26.329410270714,0 -48.9079584915172,-26.3292873920135,0 -48.90741748157699,-26.3300011110686,0 -48.9068389207106,-26.3306826436154,0 -48.9064137905819,-26.3314631664385,0 -48.9062187856046,-26.331344185323,0 -48.9055356185866,-26.3307906863471,0 -48.905333363263,-26.3309657843043,0 -48.9046713605505,-26.3303718426456,0 -48.9047716081124,-26.330262207352,0 -48.90392067730231,-26.329506494962,0 -48.9026291936614,-26.3283839904891,0 -48.9038951963164,-26.3269785129655,0",ATIVAS,Sem restrição de Venda,SC-101 (FLRT) Secundária
SC-21 (MEVD),58,SC,FLORIANOPOLIS,FNS,MEVD,BRONZE,Sem Restrição de Vendas,21 (MEVD) Secundária,Classe Média,83,521,521,345,0.1593,4205407,88,0.943181818,"-48.5025542824733,-27.5384100871585,0 -48.5033535807592,-27.5393220382233,0 -48.5012104957564,-27.5409447746772,0 -48.50363789491499,-27.542546053459,0 -48.5022431462337,-27.5443270402395,0 -48.5009127705622,-27.543664534613,0 -48.49962531023499,-27.54470791392,0 -48.4982466548007,-27.5438952045883,0 -48.4985738843006,-27.5426184730973,0 -48.4974527209324,-27.5413605170694,0 -48.4981044977217,-27.5409528213005,0 -48.4985416977897,-27.5414356189246,0 -48.5025542824733,-27.5384100871585,0",ATIVAS,Sem restrição de Venda,SC-21 (MEVD) Secundária
SC-30 (RBIL),83,SC,FLORIANOPOLIS,FNS,RBIL,BRONZE,Sem Restrição de Vendas,30 (RBIL) Secundária,Comunidade,49,232,232,232,0.2112,4205407,71,0.690140845,"-48.5563741934122,-27.6854972196075,0 -48.5565849144579,-27.6858120438907,0 -48.5565730121554,-27.6861671013091,0 -48.5565959785701,-27.6864966777418,0 -48.5565988284172,-27.6866183829759,0 -48.55689538015141,-27.686552333579,0 -48.5571503576459,-27.6865587038254,0 -48.5571050953688,-27.6867766333079,0 -48.5562964093508,-27.6870421720007,0 -48.5560700979652,-27.6870381486871,0 -48.5553864699425,-27.6870810640312,0 -48.5548346892567,-27.6870872666395,0 -48.55488468730911,-27.6869978317327,0 -48.5551912239854,-27.6869885487749,0 -48.5552727432324,-27.6869798839825,0 -48.5553810845696,-27.6869718897423,0 -48.55535847438589,-27.6869110790348,0 -48.5547926121027,-27.6869843368685,0 -48.5546672607408,-27.6870018550461,0 -48.5546559465074,-27.6870111245725,0 -48.55463601087789,-27.6869258553642,0 -48.5547518760533,-27.6868626316344,0 -48.5550516967297,-27.6868513998841,0 -48.5550806981147,-27.6867625517104,0 -48.55506393430839,-27.6867518228741,0 -48.55450201151981,-27.6867162836044,0 -48.5542834114849,-27.6864225817176,0 -48.5542317789611,-27.6860718828892,0 -48.5541858461317,-27.6857019056832,0 -48.55414863048161,-27.685563939557,0 -48.5537000310238,-27.6856382032192,0 -48.5532638367828,-27.6857045040733,0 -48.5532601487454,-27.6853128177381,0 -48.5541586887652,-27.6851726723173,0 -48.55533751962741,-27.6849118274905,0 -48.5554863822279,-27.6854288232779,0 -48.5563741934122,-27.6854972196075,0",ATIVAS,Sem restrição de Venda,SC-30 (RBIL) Secundária
SC-6 (RBIL),83,SC,FLORIANOPOLIS,FNS,RBIL,BRONZE,Sem Restrição de Vendas,6 (RBIL) Secundária,Comunidade,71,454,454,454,0.1564,4205407,133,0.533834586,"-48.55692351081909,-27.6881991434807,0 -48.55598741987279,-27.6884003091569,0 -48.5557426683002,-27.687919523191,0 -48.5547039828593,-27.6880824673887,0 -48.5542600772673,-27.6871235776659,0 -48.55286801078851,-27.6873488832232,0 -48.55153495290811,-27.6876385617967,0 -48.5513176939781,-27.6859890032521,0 -48.55415010669741,-27.6855866718998,0 -48.5542748294166,-27.6865663487425,0 -48.55449611166039,-27.6867199052086,0 -48.5549725779894,-27.686758058851,0 -48.5550591813377,-27.6867543053977,0 -48.5550534341803,-27.686843275875,0 -48.5547415065427,-27.6868596989311,0 -48.55462470961101,-27.6869250723017,0 -48.5546243371382,-27.6869861986991,0 -48.55465078675551,-27.6870151385884,0 -48.5549343559655,-27.68696673583459,0 -48.55535732565101,-27.6869369855525,0 -48.5553654708313,-27.6869708695131,0 -48.5548787484484,-27.6869900013241,0 -48.5548152430909,-27.6870899557535,0 -48.5561242125325,-27.6870752979031,0 -48.55911755779321,-27.686662237715,0 -48.55923423388531,-27.6867380101196,0 -48.55921143510861,-27.6868727911227,0 -48.5568323157125,-27.6873166967147,0 -48.55683902123511,-27.6875802237504,0 -48.5572105071836,-27.68756480104861,0 -48.5568095169359,-27.6878390569204,0 -48.55692351081909,-27.6881991434807,0",ATIVAS,Sem restrição de Venda,SC-6 (RBIL) Secundária
SC-103 (FLRT),69,SC,JOINVILLE,JVE,FLRT,BRONZE,Sem Restrição de Vendas,103 (FLRT) Secundária,Suburbio,81,356,356,330,0.2275,4209102,118,0.686440678,"-48.90644195377801,-26.325218983859,0 -48.90968206226901,-26.322021790713,0 -48.91037943661299,-26.322644063205,0 -48.910111215711,-26.322869368762,0 -48.91035797894099,-26.323116131991,0 -48.9093159407382,-26.3240254008473,0 -48.9096632868055,-26.3243539714521,0 -48.90944602787501,-26.324553796023,0 -48.911988762021,-26.326291867465,0 -48.91245010197201,-26.326613732547,0 -48.91191366016899,-26.32709653017,0 -48.91253593266,-26.327568598956,0 -48.911731269956,-26.328437634677,0 -48.91218188106999,-26.328759499759,0 -48.9117741853,-26.329199382037,0 -48.90971424877601,-26.327632971973,0 -48.90848043263,-26.326721020908,0 -48.90815856754801,-26.326506444186,0 -48.90644195377801,-26.325218983859,0",ATIVAS,Sem restrição de Venda,SC-103 (FLRT) Secundária
SC-102 (FLRT),69,SC,JOINVILLE,JVE,FLRT,BRONZE,Sem Restrição de Vendas,102 (FLRT) Secundária,Suburbio,86,363,363,363,0.2369,4209102,119,0.722689076,"-48.9148636849574,-26.3316868382165,0 -48.9128198416883,-26.3333980875678,0 -48.9120822342092,-26.33271144206,0 -48.9115323813612,-26.3321790235706,0 -48.9106687100584,-26.3313857602544,0 -48.9097755344564,-26.3305411996908,0 -48.9096628816778,-26.3306515055366,0 -48.9094979258234,-26.3304885613389,0 -48.90954553503351,-26.3304553690024,0 -48.9085983799752,-26.3295248101123,0 -48.9085444005187,-26.32958264524409,0 -48.9082708151992,-26.3293345409102,0 -48.9083827974255,-26.3292292642064,0 -48.9086600707824,-26.3289848479099,0 -48.908830893969,-26.3288371587761,0 -48.90879694726121,-26.3287955007173,0 -48.9090419502909,-26.3286009567448,0 -48.90918444264479,-26.3284822689958,0 -48.9094060601645,-26.3282790916629,0 -48.9091743843608,-26.3280584799714,0 -48.9093247557037,-26.3279025765725,0 -48.90960655528829,-26.3275964694687,0 -48.9148636849574,-26.3316868382165,0",ATIVAS,Sem restrição de Venda,SC-102 (FLRT) Secundária
SC-254 (IAI),56,SC,ITAJAI,IAI,IAI,BRONZE,Sem Restrição de Vendas,254 (IAI) Secundária,Suburbio,61,512,512,432,0.1191,4208203,93,0.655913978,"-48.703323269221,-26.9060154281337,0 -48.703398371073,-26.908016356058,0 -48.70343592199919,-26.9088129721357,0 -48.7034976128065,-26.90881112811701,0 -48.7035029772246,-26.90894071234,0 -48.7035083416426,-26.9090863269529,0 -48.703934812876,-26.9090652569438,0 -48.7039509061301,-26.9094974802582,0 -48.7042110804046,-26.9146596010549,0 -48.7030530366623,-26.9146409225076,0 -48.7029633502984,-26.9128029630091,0 -48.70292730811479,-26.91223100616561,0 -48.7027532998049,-26.909354385455,0 -48.7030040863478,-26.9093465326595,0 -48.7029933575117,-26.9090974748841,0 -48.7034037354911,-26.9090821569561,0 -48.703398371073,-26.908964349307,0 -48.7030402961695,-26.9089812807515,0 -48.703033590647,-26.9088223598673,0 -48.7027211132967,-26.908837112017,0 -48.7025346997707,-26.9060315213875,0 -48.7030295673339,-26.9060033581929,0 -48.7030315789906,-26.9058169446665,0 -48.70326593700329,-26.9058142624575,0 -48.7032803538767,-26.9060046992976,0 -48.703323269221,-26.9060154281337,0",ATIVAS,Sem restrição de Venda,SC-254 (IAI) Secundária
